title,type,agency_names,abstract,citation,document_number,html_url,pdf_url,publication_date
New Animal Drugs; Approval of New Animal Drug Applications; Changes of Sponsorship,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is amending the animal drug regulations to reflect application-related actions for new animal drug applications (NADAs) and abbreviated new animal drug applications (ANADAs) during October, November, and December 2018. FDA is informing the public of the availability of summaries of the basis of approval and of environmental review documents, where applicable. The animal drug regulations are also being amended to make technical amendments to improve the readability of the regulations.",84 FR 12491, 2019-06136,https://www.federalregister.gov/documents/2019/04/02/2019-06136/new-animal-drugs-approval-of-new-animal-drug-applications-changes-of-sponsorship,https://www.govinfo.gov/content/pkg/FR-2019-04-02/pdf/2019-06136.pdf,4/2/2019
Implementing the Food and Drug Administration Food Safety Modernization Act; Technical Amendment,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, the Agency, or we) is correcting with technical amendments two final rules that published in the Federal Register of September 17, 2015, and one final rule that published in the Federal Register of November 27, 2015. The final rules published with editorial and inadvertent errors. This document corrects those errors.",84 FR 12490, 2019-06141,https://www.federalregister.gov/documents/2019/04/02/2019-06141/implementing-the-food-and-drug-administration-food-safety-modernization-act-technical-amendment,https://www.govinfo.gov/content/pkg/FR-2019-04-02/pdf/2019-06141.pdf,4/2/2019
Removal of Certain Time of Inspection and Duties of Inspector Regulations for Biological Products,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, the Agency, or we) is issuing a final rule amending the general biologics regulations relating to time of inspection requirements and also removing duties of inspector requirements. FDA is taking this action to remove outdated requirements and accommodate new approaches, such as a risk-based inspection frequency for drug and device establishments, thereby providing flexibility without diminishing public health protections. This action is part of FDA's implementation of Executive Orders (E.O.s) 13771 and 13777. Under these E.O.s, FDA is comprehensively reviewing existing regulations to identify opportunities for repeal, replacement, or modification that will result in meaningful burden reduction, while allowing the Agency to achieve our public health mission and fulfill statutory obligations.",84 FR 12505, 2019-06187,https://www.federalregister.gov/documents/2019/04/02/2019-06187/removal-of-certain-time-of-inspection-and-duties-of-inspector-regulations-for-biological-products,https://www.govinfo.gov/content/pkg/FR-2019-04-02/pdf/2019-06187.pdf,4/2/2019
Reinstatement of Color Additive Listing for Lead Acetate,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA or we) is reinstating the provision removed by our October 2018 final rule to amend the color additive regulations to no longer provide for the use of lead acetate in cosmetics intended for coloring hair on the scalp. This action does not reflect any change in our determination that new data demonstrate that there is no longer a reasonable certainty of no harm from the use of this color additive. We are reinstating this provision only because it was removed from the Code of Federal Regulations before we had the opportunity to take final action on the objections we received to the October 2018 final rule. This provision is being reinstated pending final FDA action on objections to the final rule.,84 FR 12081, 2019-06238,https://www.federalregister.gov/documents/2019/04/01/2019-06238/reinstatement-of-color-additive-listing-for-lead-acetate,https://www.govinfo.gov/content/pkg/FR-2019-04-01/pdf/2019-06238.pdf,4/1/2019
Medical Devices; Technical Amendment,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA or Agency) is amending the medical device reports of corrections and removals regulation to correct three inaccurate cross-references. This action is editorial in nature and is intended to improve the accuracy of the Agency's regulations.,84 FR 12083, 2019-06139,https://www.federalregister.gov/documents/2019/04/01/2019-06139/medical-devices-technical-amendment,https://www.govinfo.gov/content/pkg/FR-2019-04-01/pdf/2019-06139.pdf,4/1/2019
Microbiology Devices; Classification of In Vitro Diagnostic Devices for Bacillus Species Detection,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, the Agency, or we) is issuing a final rule to classify in vitro diagnostic devices for Bacillus species (spp.) detection into class II (special controls) and to continue to require a premarket notification (510(k)) to provide a reasonable assurance of safety and effectiveness of the device. FDA is also establishing special controls in a special controls guideline in addition to restricting use and distribution of the devices. An in vitro diagnostic device for Bacillus spp. detection is a prescription device used to detect and differentiate among Bacillus spp. and presumptively identify B. anthracis and other Bacillus spp. from cultured isolates or clinical specimens as an aid in the diagnosis of anthrax and other diseases caused by Bacillus spp.",84 FR 12083, 2019-06026,https://www.federalregister.gov/documents/2019/04/01/2019-06026/microbiology-devices-classification-of-in-vitro-diagnostic-devices-for-bacillus-species-detection,https://www.govinfo.gov/content/pkg/FR-2019-04-01/pdf/2019-06026.pdf,4/1/2019
Medical Devices; Orthopedic Devices; Classification of Posterior Cervical Screw Systems,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, the Agency, or we) is issuing a final rule to classify posterior cervical screw systems into class II (special controls) and to continue to require a premarket notification (510(k)) to provide a reasonable assurance of safety and effectiveness of the device. A posterior cervical screw system is a device used to provide immobilization and stabilization in the cervical spine as an adjunct to spinal fusion surgery. The term ""posterior cervical screw systems"" is used to distinguish these devices from currently classified thoracolumbosacral pedicle screw systems for use in other spinal regions.",84 FR 12088, 2019-06024,https://www.federalregister.gov/documents/2019/04/01/2019-06024/medical-devices-orthopedic-devices-classification-of-posterior-cervical-screw-systems,https://www.govinfo.gov/content/pkg/FR-2019-04-01/pdf/2019-06024.pdf,4/1/2019
"Produce Safety Rule: Enforcement Policy for Entities Growing, Harvesting, Packing, or Holding Hops, Wine Grapes, Pulse Crops, and Almonds; Guidance for Industry; Availability",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is announcing the availability of an immediately in effect guidance for industry entitled ""Produce Safety Rule: Enforcement Policy for Entities Growing, Harvesting, Packing, or Holding Hops, Wine Grapes, Pulse Crops, and Almonds."" This document states the intent of FDA to exercise enforcement discretion regarding the requirements of the ""Standards for the Growing, Harvesting, Packing, and Holding of Produce for Human Consumption"" regulation (Produce Safety Regulation) as they apply to entities growing, harvesting, packing, and holding hops, wine grapes, pulse crops, and almonds.",84 FR 11644, 2019-05953,https://www.federalregister.gov/documents/2019/03/28/2019-05953/produce-safety-rule-enforcement-policy-for-entities-growing-harvesting-packing-or-holding-hops-wine,https://www.govinfo.gov/content/pkg/FR-2019-03-28/pdf/2019-05953.pdf,3/28/2019
"Standards for the Growing, Harvesting, Packing, and Holding of Produce for Human Consumption; Extension of Compliance Dates for Subpart E",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, the Agency, or we) is extending, for covered produce other than sprouts, the dates for compliance with the agricultural water provisions in the ""Standards for the Growing, Harvesting, Packing, and Holding of Produce for Human Consumption"" rule. We are extending the compliance dates to address questions about the practical implementation of compliance with certain provisions and to consider how we might further reduce the regulatory burden or increase flexibility while continuing to protect public health.",84 FR 9706, 2019-04652,https://www.federalregister.gov/documents/2019/03/18/2019-04652/standards-for-the-growing-harvesting-packing-and-holding-of-produce-for-human-consumption-extension,https://www.govinfo.gov/content/pkg/FR-2019-03-18/pdf/2019-04652.pdf,3/18/2019
Medical Devices; Immunology and Microbiology Devices; Classification of the Device To Detect and Identify Microorganisms and Associated Resistance Marker Nucleic Acids Directly in Respiratory Specimens,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the device to detect and identify microorganisms and associated resistance marker nucleic acids directly in respiratory specimens into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the device to detect and identify microorganisms and associated resistance marker nucleic acids directly in respiratory specimens classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",84 FR 9226, 2019-04719,https://www.federalregister.gov/documents/2019/03/14/2019-04719/medical-devices-immunology-and-microbiology-devices-classification-of-the-device-to-detect-and,https://www.govinfo.gov/content/pkg/FR-2019-03-14/pdf/2019-04719.pdf,3/14/2019
Medical Devices; Neurological Devices; Classification of the Transcranial Magnetic Stimulation System for Neurological and Psychiatric Disorders and Conditions,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the transcranial magnetic stimulation system for neurological and psychiatric disorders and conditions into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the transcranial magnetic stimulation system for neurological and psychiatric disorders and conditions' classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",84 FR 9228, 2019-04709,https://www.federalregister.gov/documents/2019/03/14/2019-04709/medical-devices-neurological-devices-classification-of-the-transcranial-magnetic-stimulation-system,https://www.govinfo.gov/content/pkg/FR-2019-03-14/pdf/2019-04709.pdf,3/14/2019
New Animal Drugs; Approval of New Animal Drug Applications; Withdrawal of Approval of New Animal Drug Applications; Changes of Sponsorship,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is amending the animal drug regulations to reflect application-related actions for new animal drug applications (NADAs) and abbreviated new animal drug applications (ANADAs) during July, August, and September 2018. FDA is informing the public of the availability of summaries of the basis of approval and of environmental review documents, where applicable. The animal drug regulations are also being amended to make technical amendments to improve the readability of the regulations.",84 FR 8967, 2019-04226,https://www.federalregister.gov/documents/2019/03/13/2019-04226/new-animal-drugs-approval-of-new-animal-drug-applications-withdrawal-of-approval-of-new-animal-drug,https://www.govinfo.gov/content/pkg/FR-2019-03-13/pdf/2019-04226.pdf,3/13/2019
New Animal Drugs; Withdrawal of Approval of New Animal Drug Application,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is withdrawing approval of a new animal drug application (NADA) and an abbreviated new animal drug application (ANADA) at the sponsors' request because these products are no longer manufactured or marketed.,84 FR 8982, 2019-04222,https://www.federalregister.gov/documents/2019/03/13/2019-04222/new-animal-drugs-withdrawal-of-approval-of-new-animal-drug-application,https://www.govinfo.gov/content/pkg/FR-2019-03-13/pdf/2019-04222.pdf,3/13/2019
Food Additives Permitted in Feed and Drinking Water of Animals; Selenomethionine Hydroxy Analogue,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, we, or the Agency) is amending the regulations for food additives permitted in feed and drinking water of animals to provide for the safe use of selenomethionine hydroxy analogue as a source of selenium in feed for chickens, turkeys, and swine, as well as to provide for the safe use of silicon dioxide as a carrier for selenomethionine hydroxy analogue. This action is in response to a food additive petition filed by Adisseo France S.A.S.",84 FR 7991, 2019-03909,https://www.federalregister.gov/documents/2019/03/06/2019-03909/food-additives-permitted-in-feed-and-drinking-water-of-animals-selenomethionine-hydroxy-analogue,https://www.govinfo.gov/content/pkg/FR-2019-03-06/pdf/2019-03909.pdf,3/6/2019
Medical Devices; Obstetrical and Gynecological Devices; Classification of the Software Application for Contraception,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the software application for contraception into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the software application for contraception's classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",84 FR 7993, 2019-04028,https://www.federalregister.gov/documents/2019/03/06/2019-04028/medical-devices-obstetrical-and-gynecological-devices-classification-of-the-software-application-for,https://www.govinfo.gov/content/pkg/FR-2019-03-06/pdf/2019-04028.pdf,3/6/2019
Change of Address; Technical Amendment,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or Agency) is amending its regulations to reflect a change of address for the Center for Drug Evaluation and Research's (CDER's) Office of Generic Drugs (OGD) Document Room from Rockville, MD, to Beltsville, MD. This action is being taken to ensure accuracy and clarity in the Agency's regulations.",84 FR 6672, 2019-03542,https://www.federalregister.gov/documents/2019/02/28/2019-03542/change-of-address-technical-amendment,https://www.govinfo.gov/content/pkg/FR-2019-02-28/pdf/2019-03542.pdf,2/28/2019
Food Additives Permitted in Feed and Drinking Water of Animals; Gamma-Linolenic Acid Safflower Oil,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, we, or Agency) is amending the regulations for food additives permitted in feed and drinking water of animals to provide for the safe use of gamma- linolenic acid safflower oil (GLA safflower oil) as a source of omega-6 fatty acids in dry food for adult cats in the maintenance life stage. This action is in response to a food additive petition filed by Arcadia Biosciences, Inc.",84 FR 6674, 2019-03514,https://www.federalregister.gov/documents/2019/02/28/2019-03514/food-additives-permitted-in-feed-and-drinking-water-of-animals-gamma-linolenic-acid-safflower-oil,https://www.govinfo.gov/content/pkg/FR-2019-02-28/pdf/2019-03514.pdf,2/28/2019
Medical Devices; Dental Devices; Classification of the Auto Titration Device for Oral Appliances,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the auto titration device for oral appliances into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the auto titration device for oral appliances' classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",84 FR 4998, 2019-02824,https://www.federalregister.gov/documents/2019/02/20/2019-02824/medical-devices-dental-devices-classification-of-the-auto-titration-device-for-oral-appliances,https://www.govinfo.gov/content/pkg/FR-2019-02-20/pdf/2019-02824.pdf,2/20/2019
"List of Bulk Drug Substances That Can Be Used To Compound Drug Products in Accordance With Section 503A of the Federal Food, Drug, and Cosmetic Act",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or the Agency) is issuing a final rule to establish criteria for and identify an initial list of bulk drug substances that can be used to compound drug products in accordance with certain compounding provisions of the Federal Food, Drug, and Cosmetic Act (FD&C Act), although they are neither the subject of an applicable United States Pharmacopeia (USP) or National Formulary (NF) monograph nor components of FDA-approved drugs. Specifically, the Agency is placing six bulk drug substances on the list. This final rule also identifies four bulk drug substances that FDA has considered and is not including on the list. Additional bulk drug substances nominated by the public for inclusion on this list are currently under consideration and will be the subject of a future rulemaking.",84 FR 4696, 2019-02367,https://www.federalregister.gov/documents/2019/02/19/2019-02367/list-of-bulk-drug-substances-that-can-be-used-to-compound-drug-products-in-accordance-with-section,https://www.govinfo.gov/content/pkg/FR-2019-02-19/pdf/2019-02367.pdf,2/19/2019
Food Additives Permitted in Feed and Drinking Water of Animals; Formic Acid,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the food additive regulations for a required labeling statement for use of formic acid in complete feed for swine and poultry. This action is being taken to improve the accuracy and clarity of the regulations.,83 FR 66618, 2018-27966,https://www.federalregister.gov/documents/2018/12/27/2018-27966/food-additives-permitted-in-feed-and-drinking-water-of-animals-formic-acid,https://www.govinfo.gov/content/pkg/FR-2018-12-27/pdf/2018-27966.pdf,12/27/2018
Neurological Devices; Reclassification of Electroconvulsive Therapy Devices; Effective Date of Requirement for Premarket Approval for Electroconvulsive Therapy Devices for Certain Specified Intended Uses,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is issuing a final order to reclassify the electroconvulsive therapy (ECT) device for use in treating catatonia or a severe major depressive episode (MDE) associated with major depressive disorder (MDD) or bipolar disorder (BPD) in patients age 13 years and older who are treatment-resistant or who require a rapid response due to the severity of their psychiatric or medical condition, which is a preamendments class III device, into class II (special controls). FDA is also issuing this final order to require the filing of a premarket approval application (PMA) or a notice of completion of a product development protocol (PDP) for the preamendments class III ECT devices for all other uses that are not being reclassified to class II (product code GXC).",83 FR 66103, 2018-27809,https://www.federalregister.gov/documents/2018/12/26/2018-27809/neurological-devices-reclassification-of-electroconvulsive-therapy-devices-effective-date-of,https://www.govinfo.gov/content/pkg/FR-2018-12-26/pdf/2018-27809.pdf,12/26/2018
Food Labeling; Revision of the Nutrition and Supplement Facts Labels; Technical Amendments,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is amending the regulations pertaining to the Nutrition Facts and Supplement Facts labels. The amendments correct errors that were made in labeling examples, restore incorrect deletions, correct the edition of a reference cited in the rule, and correct cross-references to other regulations. This action is ministerial or editorial in nature.",83 FR 65493, 2018-27431,https://www.federalregister.gov/documents/2018/12/21/2018-27431/food-labeling-revision-of-the-nutrition-and-supplement-facts-labels-technical-amendments,https://www.govinfo.gov/content/pkg/FR-2018-12-21/pdf/2018-27431.pdf,12/21/2018
Uniform Compliance Date for Food Labeling Regulations,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is establishing January 1, 2022, as the uniform compliance date for food labeling regulations that are published on or after January 1, 2019, and on or before December 31, 2020. We periodically announce uniform compliance dates for new food labeling requirements to minimize the economic impact of label changes.",83 FR 65294, 2018-27429,https://www.federalregister.gov/documents/2018/12/20/2018-27429/uniform-compliance-date-for-food-labeling-regulations,https://www.govinfo.gov/content/pkg/FR-2018-12-20/pdf/2018-27429.pdf,12/20/2018
New Animal Drugs; Approval of New Animal Drug Applications; Changes of Sponsorship; Change of a Sponsor's Name and Address,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is amending the animal drug regulations to reflect application-related actions for new animal drug applications (NADAs) and abbreviated new animal drug applications (ANADAs) during April, May, and June 2018. FDA is informing the public of the availability of summaries of the basis of approval and of environmental review documents, where applicable. The animal drug regulations are also being amended to make technical amendments to improve the accuracy and readability of the regulations.",83 FR 64738, 2018-27238,https://www.federalregister.gov/documents/2018/12/18/2018-27238/new-animal-drugs-approval-of-new-animal-drug-applications-changes-of-sponsorship-change-of-a,https://www.govinfo.gov/content/pkg/FR-2018-12-18/pdf/2018-27238.pdf,12/18/2018
Listing of Color Additives Subject to Certification; D&C Yellow No. 8; Confirmation of Effective Date,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is confirming the effective date of October 26, 2018, for the final rule that appeared in the Federal Register of September 25, 2018, and that amended the color additive regulations to provide for the expanded safe use of D&C Yellow No. 8 as a color additive in contact lens solution.",83 FR 64443, 2018-27234,https://www.federalregister.gov/documents/2018/12/17/2018-27234/listing-of-color-additives-subject-to-certification-dandc-yellow-no-8-confirmation-of-effective-date,https://www.govinfo.gov/content/pkg/FR-2018-12-17/pdf/2018-27234.pdf,12/17/2018
Medical Device Classification Procedures: Incorporating Food and Drug Administration Safety and Innovation Act Procedures,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, the Agency, or we) is issuing a final rule to amend its regulations governing classification and reclassification of medical devices to conform to the applicable provisions of the Federal Food, Drug, and Cosmetic Act (FD&C Act) as amended by the Food and Drug Administration Safety and Innovation Act (FDASIA). FDA is also making additional changes unrelated to the FDASIA requirements, to update its regulations governing the classification and reclassification of medical devices. FDA is taking this action to codify the procedures and criteria that apply to the classification and reclassification of medical devices and to provide for classification of devices in the lowest regulatory class consistent with the public health and the statutory scheme for device regulation.",83 FR 64443, 2018-27015,https://www.federalregister.gov/documents/2018/12/17/2018-27015/medical-device-classification-procedures-incorporating-food-and-drug-administration-safety-and,https://www.govinfo.gov/content/pkg/FR-2018-12-17/pdf/2018-27015.pdf,12/17/2018
List of Drug Products That Have Been Withdrawn or Removed From the Market for Reasons of Safety or Effectiveness,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, the Agency, or we) is amending its regulations to revise the list of drug products that have been withdrawn or removed from the market because such drug products or components of such drug products have been found to be unsafe or not effective. Drug products appearing on this list may not be compounded under the exemptions provided by sections 503A and 503B of the Federal Food, Drug, and Cosmetic Act (FD&C Act). Specifically, the final rule adds two entries to this list of drug products.",83 FR 63569, 2018-26712,https://www.federalregister.gov/documents/2018/12/11/2018-26712/list-of-drug-products-that-have-been-withdrawn-or-removed-from-the-market-for-reasons-of-safety-or,https://www.govinfo.gov/content/pkg/FR-2018-12-11/pdf/2018-26712.pdf,12/11/2018
"Sensient Colors, LLC; Filing of Color Additive Petition",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is announcing that we have filed a petition, submitted by Sensient Colors, LLC, proposing that the color additive regulations be amended to provide for the safe use of an aqueous extract of butterfly pea flower (Clitoria ternatea) as a color additive in various food categories, at levels consistent with good manufacturing practice.",83 FR 56258, 2018-24662,https://www.federalregister.gov/documents/2018/11/13/2018-24662/sensient-colors-llc-filing-of-color-additive-petition,https://www.govinfo.gov/content/pkg/FR-2018-11-13/pdf/2018-24662.pdf,11/13/2018
"Nutrition and Supplement Facts Labels: Questions and Answers Related to the Compliance Date, Added Sugars, and Declaration of Quantitative Amounts of Vitamins and Minerals; Guidance for Industry; Availability",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is announcing the availability of a guidance for industry entitled ""Nutrition and Supplement Facts Labels: Questions and Answers Related to the Compliance Date, Added Sugars, and Declaration of Quantitative Amounts of Vitamins and Minerals; Guidance for Industry."" This guidance is intended for conventional food and dietary supplement manufacturers. The guidance finalizes the draft guidance we issued in January 2017, which provides questions and answers (Q&A) on topics related to compliance with the Nutrition Facts and Supplement Facts label and Serving Size final rules, the labeling of added sugars, declaration of quantitative amounts of vitamins and minerals, and format issues on the Nutrition Facts and Supplement Facts labels.",83 FR 55266, 2018-24125,https://www.federalregister.gov/documents/2018/11/05/2018-24125/nutrition-and-supplement-facts-labels-questions-and-answers-related-to-the-compliance-date-added,https://www.govinfo.gov/content/pkg/FR-2018-11-05/pdf/2018-24125.pdf,11/5/2018
Listing of Color Additives Exempt From Certification; Synthetic Iron Oxide,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is amending the color additive regulations to provide for the expanded safe use of synthetic iron oxides as color additives to include use in dietary supplement tablets and capsules. This action is in response to a color additive petition (CAP) filed by Colorcon, Inc.",83 FR 54869, 2018-23863,https://www.federalregister.gov/documents/2018/11/01/2018-23863/listing-of-color-additives-exempt-from-certification-synthetic-iron-oxide,https://www.govinfo.gov/content/pkg/FR-2018-11-01/pdf/2018-23863.pdf,11/1/2018
Medical Devices; Clinical Chemistry and Clinical Toxicology Devices; Classification of the Insulin Therapy Adjustment Device,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the insulin therapy adjustment device into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the insulin therapy adjustment device's classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",83 FR 54873, 2018-23912,https://www.federalregister.gov/documents/2018/11/01/2018-23912/medical-devices-clinical-chemistry-and-clinical-toxicology-devices-classification-of-the-insulin,https://www.govinfo.gov/content/pkg/FR-2018-11-01/pdf/2018-23912.pdf,11/1/2018
Medical Devices; Clinical Chemistry and Clinical Toxicology Devices; Classification of the Meprobamate Test System,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the meprobamate test system into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the meprobamate test system's classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",83 FR 54875, 2018-23911,https://www.federalregister.gov/documents/2018/11/01/2018-23911/medical-devices-clinical-chemistry-and-clinical-toxicology-devices-classification-of-the-meprobamate,https://www.govinfo.gov/content/pkg/FR-2018-11-01/pdf/2018-23911.pdf,11/1/2018
Termination of Listing of Color Additive Exempt From Certification; Lead Acetate,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is amending the color additive regulations to no longer provide for the use of lead acetate in cosmetics intended for coloring hair on the scalp because new data available since lead acetate was permanently listed demonstrate that there is no longer a reasonable certainty of no harm from the use of this color additive. This action is in response to a color additive petition filed by the Environmental Defense Fund, Earthjustice, Environmental Working Group, Center for Environmental Health, Healthy Homes Collaborative, Health Justice Project of Loyola University Chicago School of Law, Breast Cancer Fund, Improving Kids' Environment, Consumers Union, Natural Resources Defense Council, Consumer Federation of America, Learning Disabilities Association, Maricel Maffini, and Howard Mielke.",83 FR 54665, 2018-23725,https://www.federalregister.gov/documents/2018/10/31/2018-23725/termination-of-listing-of-color-additive-exempt-from-certification-lead-acetate,https://www.govinfo.gov/content/pkg/FR-2018-10-31/pdf/2018-23725.pdf,10/31/2018
Medical Devices; Anesthesiology Devices; Classification of the High Flow Humidified Oxygen Delivery Device,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the high flow humidified oxygen delivery device into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the high flow humidified oxygen delivery device's classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",83 FR 54006, 2018-23409,https://www.federalregister.gov/documents/2018/10/26/2018-23409/medical-devices-anesthesiology-devices-classification-of-the-high-flow-humidified-oxygen-delivery,https://www.govinfo.gov/content/pkg/FR-2018-10-26/pdf/2018-23409.pdf,10/26/2018
"Medical Devices; Ear, Nose, and Throat Devices; Classification of the Active Implantable Bone Conduction Hearing System",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the active implantable bone conduction hearing system into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the active implantable bone conduction hearing system's classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",83 FR 54007, 2018-23412,https://www.federalregister.gov/documents/2018/10/26/2018-23412/medical-devices-ear-nose-and-throat-devices-classification-of-the-active-implantable-bone-conduction,https://www.govinfo.gov/content/pkg/FR-2018-10-26/pdf/2018-23412.pdf,10/26/2018
Medical Devices; Anesthesiology Devices; Classification of the Positive Airway Pressure Delivery System,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the positive airway pressure delivery system into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the positive airway pressure delivery system's classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",83 FR 52964, 2018-22840,https://www.federalregister.gov/documents/2018/10/19/2018-22840/medical-devices-anesthesiology-devices-classification-of-the-positive-airway-pressure-delivery,https://www.govinfo.gov/content/pkg/FR-2018-10-19/pdf/2018-22840.pdf,10/19/2018
Medical Devices; General and Plastic Surgery Devices; Classification of the Wound Autofluorescence Imaging Device,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the wound autofluorescence imaging device into class I. We are taking this action because we have determined that classifying the device into class I will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",83 FR 52966, 2018-22837,https://www.federalregister.gov/documents/2018/10/19/2018-22837/medical-devices-general-and-plastic-surgery-devices-classification-of-the-wound-autofluorescence,https://www.govinfo.gov/content/pkg/FR-2018-10-19/pdf/2018-22837.pdf,10/19/2018
