title,type,agency_names,abstract,citation,document_number,html_url,pdf_url,publication_date
Tobacco Products; Required Warnings for Cigarette Packages and Advertisements; Delayed Effective Date,Rule,Health and Human Services Department; Food and Drug Administration,"As required by an order issued by the U.S. District Court for the Eastern District of Texas, this action delays the effective date of the final rule (""Tobacco Products; Required Warnings for Cigarette Packages and Advertisements""), which published on March 18, 2020. The new effective date is November 6, 2023.",87 FR 72384, 2022-25650,https://www.federalregister.gov/documents/2022/11/25/2022-25650/tobacco-products-required-warnings-for-cigarette-packages-and-advertisements-delayed-effective-date,https://www.govinfo.gov/content/pkg/FR-2022-11-25/pdf/2022-25650.pdf,11/25/2022
"Medicare Program: Hospital Outpatient Prospective Payment and Ambulatory Surgical Center Payment Systems and Quality Reporting Programs; Organ Acquisition; Rural Emergency Hospitals: Payment Policies, Conditions of Participation, Provider Enrollment, Physician Self-Referral; New Service Category for Hospital Outpatient Department Prior Authorization Process; Overall Hospital Quality Star Rating; COVID-19",Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This final rule with comment period revises the Medicare hospital outpatient prospective payment system (OPPS) and the Medicare ambulatory surgical center (ASC) payment system for Calendar Year (CY) 2023 based on our continuing experience with these systems. We describe the changes to the amounts and factors used to determine the payment rates for Medicare services paid under the OPPS and those paid under the ASC payment system. Also, this final rule updates and refines the requirements for the Hospital Outpatient Quality Reporting (OQR) Program; the ASC Quality Reporting (ASCQR) Program; and the Rural Emergency Hospital Quality Reporting (REH) Program. We also make updates to the requirements for Organ Acquisition, REHs, Prior Authorization, and Overall Hospital Quality Star Rating. We are establishing a new provider type for REHs, and we are finalizing proposals regarding payment policy, quality measures, and enrollment policy for REHs. In addition, we are finalizing the Conditions of Participation that REHs must meet in order to participate in the Medicare and Medicaid programs. This rule also finalizes changes to the Critical Access Hospitals (CAH) CoPs for the location and distance requirements, patient's rights requirements, and flexibilities for CAHs that are part of a larger health system. Finally, we are finalizing as implemented a number of provisions included in the COVID-19 interim final rules with comment period (IFCs).",87 FR 71748, 2022-23918,https://www.federalregister.gov/documents/2022/11/23/2022-23918/medicare-program-hospital-outpatient-prospective-payment-and-ambulatory-surgical-center-payment,https://www.govinfo.gov/content/pkg/FR-2022-11-23/pdf/2022-23918.pdf,11/23/2022
Requirements for Additional Traceability Records for Certain Foods,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, the Agency, or we) is issuing a final rule establishing additional recordkeeping requirements for persons who manufacture, process, pack, or hold foods the Agency has designated for inclusion on the Food Traceability List (FTL). The final rule adopts provisions requiring these entities to maintain records containing information on critical tracking events in the supply chain for these designated foods, such as initially packing, shipping, receiving, and transforming these foods. The requirements established in the final rule will help the Agency rapidly and effectively identify recipients of foods to prevent or mitigate foodborne illness outbreaks and address credible threats of serious adverse health consequences or death resulting from foods being adulterated or misbranded. We are issuing this regulation in accordance with the FDA Food Safety Modernization Act (FSMA).",87 FR 70910, 2022-24417,https://www.federalregister.gov/documents/2022/11/21/2022-24417/requirements-for-additional-traceability-records-for-certain-foods,https://www.govinfo.gov/content/pkg/FR-2022-11-21/pdf/2022-24417.pdf,11/21/2022
Medicare and Medicaid Programs; CY 2023 Payment Policies Under the Physician Fee Schedule and Other Changes to Part B Payment and Coverage Policies; Medicare Shared Savings Program Requirements; Implementing Requirements for Manufacturers of Certain Single-dose Container or Single-use Package Drugs To Provide Refunds With Respect to Discarded Amounts; and COVID-19 Interim Final Rules,Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This major final rule addresses: changes to the physician fee schedule (PFS); other changes to Medicare Part B payment policies to ensure that payment systems are updated to reflect changes in medical practice, relative value of services, and changes in the statute; Medicare Shared Savings Program requirements; updates to the Quality Payment Program; Medicare coverage of opioid use disorder services furnished by opioid treatment programs; updates to certain Medicare and Medicaid provider enrollment policies, including for skilled nursing facilities; updates to conditions of payment for DMEPOS suppliers; HCPCS Level II coding and payment for wound care management products; electronic prescribing for controlled substances for a covered Part D drug under a prescription drug plan or an MA-PD plan under the Substance Use-Disorder Prevention that Promotes Opioid Recovery and Treatment (SUPPORT) for Patients and Communities Act (SUPPORT Act); updates to the Medicare Ground Ambulance Data Collection System; provisions under the Infrastructure Investment and Jobs Act; and finalizes the CY 2022 Methadone Payment Exception for Opioid Treatment Programs IFC. We are also finalizing, as implemented, a few provisions included in the COVID-19 interim final rules with comment period.",87 FR 69404, 2022-23873,https://www.federalregister.gov/documents/2022/11/18/2022-23873/medicare-and-medicaid-programs-cy-2023-payment-policies-under-the-physician-fee-schedule-and-other,https://www.govinfo.gov/content/pkg/FR-2022-11-18/pdf/2022-23873.pdf,11/18/2022
Clinical Laboratory Improvement Amendments (CLIA) Proficiency Testing Related to Analytes and Acceptable Performance; Correction,Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"In the July 11, 2022 issue of the Federal Register, we published a final rule that updated proficiency testing (PT) regulations under the Clinical Laboratory Improvement Amendments of 1988 (CLIA) to address current analytes (that is, substances or constituents for which the laboratory conducts testing) and newer technologies. The effective date was August 10, 2022, except for the amendments in amendatory instructions 2 and 5 through 21, which are effective July 11, 2024. This document corrects one technical error identified in the July 11, 2022 final rule.",87 FR 68912, 2022-24990,https://www.federalregister.gov/documents/2022/11/17/2022-24990/clinical-laboratory-improvement-amendments-clia-proficiency-testing-related-to-analytes-and,https://www.govinfo.gov/content/pkg/FR-2022-11-17/pdf/2022-24990.pdf,11/17/2022
Listing of Color Additives Exempt From Certification; Spirulina Extract,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is amending the color additive regulations to provide for the expanded safe use of spirulina (Arthrospira platensis) extract as a color additive in alcoholic beverages with less than 20 percent alcohol-by-volume content, non-alcoholic beverages, condiments and sauces, dips, dairy product alternatives (identified as non-dairy yogurt alternatives, non-dairy frozen desserts, and non-dairy puddings), salad dressings, and seasoning mixes (unheated). This action is in response to a color additive petition (CAP) filed by GNT USA, Inc. (GNT).",87 FR 67785, 2022-24429,https://www.federalregister.gov/documents/2022/11/10/2022-24429/listing-of-color-additives-exempt-from-certification-spirulina-extract,https://www.govinfo.gov/content/pkg/FR-2022-11-10/pdf/2022-24429.pdf,11/10/2022
"Medicare Program; End-Stage Renal Disease Prospective Payment System, Payment for Renal Dialysis Services Furnished to Individuals With Acute Kidney Injury, End-Stage Renal Disease Quality Incentive Program, and End-Stage Renal Disease Treatment Choices Model",Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This final rule updates and revises the End-Stage Renal Disease (ESRD) Prospective Payment System for calendar year 2023. This rule also updates the payment rate for renal dialysis services furnished by an ESRD facility to individuals with acute kidney injury. In addition, this rule updates requirements for the ESRD Quality Incentive Program and finalizes changes to the ESRD Treatment Choices Model.",87 FR 67136, 2022-23778,https://www.federalregister.gov/documents/2022/11/07/2022-23778/medicare-program-end-stage-renal-disease-prospective-payment-system-payment-for-renal-dialysis,https://www.govinfo.gov/content/pkg/FR-2022-11-07/pdf/2022-23778.pdf,11/7/2022
Microbiology Devices; Reclassification of Human Immunodeficiency Virus Viral Load Monitoring Tests,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, the Agency, or we) is issuing a final order to reclassify human immunodeficiency virus (HIV) viral load monitoring tests, postamendments class III devices with the product code MZF, into class II (special controls), subject to premarket notification. Through this final order, FDA is also adding a new device classification regulation along with special controls that are necessary to provide a reasonable assurance of safety and effectiveness for this device type. The final order reclassifies this device type from class III (premarket approval) to class II (special controls) and will reduce the regulatory burdens associated with these devices because manufacturers will no longer be required to submit a premarket approval application (PMA) for this device type but can instead submit a less burdensome premarket notification (510(k)) and receive clearance before marketing their device.",87 FR 66545, 2022-23868,https://www.federalregister.gov/documents/2022/11/04/2022-23868/microbiology-devices-reclassification-of-human-immunodeficiency-virus-viral-load-monitoring-tests,https://www.govinfo.gov/content/pkg/FR-2022-11-04/pdf/2022-23868.pdf,11/4/2022
Medicare Program; Hospital Inpatient Prospective Payment Systems for Acute Care Hospitals and the Long-Term Care Hospital Prospective Payment System and Policy Changes and Fiscal Year 2023 Rates; Quality Programs and Medicare Promoting Interoperability Program Requirements for Eligible Hospitals and Critical Access Hospitals; Costs Incurred for Qualified and Non-Qualified Deferred Compensation Plans; and Changes to Hospital and Critical Access Hospital Conditions of Participation; Corrections,Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This document corrects technical and typographical errors in the final rule that appeared in the August 10, 2022 Federal Register. The final rule was titled ""Medicare Program; Hospital Inpatient Prospective Payment Systems for Acute Care Hospitals and the Long Term Care Hospital Prospective Payment System and Policy Changes and Fiscal Year 2023 Rates; Quality Programs and Medicare Promoting Interoperability Program Requirements for Eligible Hospitals and Critical Access Hospitals; Costs Incurred for Qualified and Non- qualified Deferred Compensation Plans; and Changes to Hospital and Critical Access Hospital Conditions of Participation"".",87 FR 66558, 2022-24077,https://www.federalregister.gov/documents/2022/11/04/2022-24077/medicare-program-hospital-inpatient-prospective-payment-systems-for-acute-care-hospitals-and-the,https://www.govinfo.gov/content/pkg/FR-2022-11-04/pdf/2022-24077.pdf,11/4/2022
Medicare Program; Calendar Year (CY) 2023 Home Health Prospective Payment System Rate Update; Home Health Quality Reporting Program Requirements; Home Health Value-Based Purchasing Expanded Model Requirements; and Home Infusion Therapy Services Requirements,Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This final rule sets forth routine updates to the Medicare home health payment rates for calendar year (CY) 2023 in accordance with existing statutory and regulatory requirements. This final rule also finalizes a methodology for determining the impact of the difference between assumed versus actual behavior change on estimated aggregate expenditures for home health payments as result of the change in the unit of payment to 30 days and the implementation of the Patient Driven Groupings Model (PDGM) case-mix adjustment methodology and finalizes a corresponding permanent prospective adjustment to the CY 2023 home health payment rate. This rule finalizes the reassignment of certain diagnosis codes under the PDGM case-mix groups, and establishes a permanent mitigation policy to smooth the impact of year-to-year changes in home health payments related to changes in the home health wage index. This rule also finalizes recalibration of the PDGM case-mix weights and updates the low utilization payment adjustment (LUPA) thresholds, functional impairment levels, comorbidity adjustment subgroups for CY 2023, and the fixed-dollar loss ratio (FDL) used for outlier payments. Additionally, this rule discusses comments received on the future collection of data regarding the use of telecommunications technology during a 30-day home health period of care on home health claims. This rule also finalizes changes to the Home Health Quality Reporting Program (HH QRP) requirements; changes to the expanded Home Health Value-Based Purchasing (HHVBP) Model; and updates to the home infusion therapy services payment rates for CY 2023.",87 FR 66790, 2022-23722,https://www.federalregister.gov/documents/2022/11/04/2022-23722/medicare-program-calendar-year-cy-2023-home-health-prospective-payment-system-rate-update-home,https://www.govinfo.gov/content/pkg/FR-2022-11-04/pdf/2022-23722.pdf,11/4/2022
"Medicare Program; Implementing Certain Provisions of the Consolidated Appropriations Act, 2021 and Other Revisions to Medicare Enrollment and Eligibility Rules",Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This final rule implements certain provisions of the Consolidated Appropriations Act, 2021 (CAA). Additionally, we are proposing to delete references to specific Medicare forms from the text of existing regulations at Sec. Sec. 406.7 and 407.11 in order to provide greater administrative flexibility. Finally, this final rule updates the various federal regulations that affect a State's payment of Medicare Part A and B premiums for beneficiaries enrolled in the Medicare Savings Programs and other Medicaid eligibility groups.",87 FR 66454, 2022-23407,https://www.federalregister.gov/documents/2022/11/03/2022-23407/medicare-program-implementing-certain-provisions-of-the-consolidated-appropriations-act-2021-and,https://www.govinfo.gov/content/pkg/FR-2022-11-03/pdf/2022-23407.pdf,11/3/2022
"Regulation of Human Cells, Tissues, and Cellular and Tissue-Based Products: Small Entity Compliance Guide; Availability",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, Agency, or we) is announcing the availability of a final guidance entitled ""Regulation of Human Cells, Tissues, and Cellular and Tissue-Based Products (HCT/ Ps): Small Entity Compliance Guide."" The small entity compliance guide (SECG) is intended to help small entity establishments that manufacture HCT/Ps better understand the comprehensive regulatory framework for HCT/Ps set forth in the regulations and comply with certain HCT/P- related final rules. The SECG announced in this notice supersedes the SECG of the same title dated August 2007.",87 FR 65681, 2022-23573,https://www.federalregister.gov/documents/2022/11/01/2022-23573/regulation-of-human-cells-tissues-and-cellular-and-tissue-based-products-small-entity-compliance,https://www.govinfo.gov/content/pkg/FR-2022-11-01/pdf/2022-23573.pdf,11/1/2022
"Current Good Manufacturing Practice, Hazard Analysis, and Risk-Based Preventive Controls for Human Food and Current Good Manufacturing Practice, Hazard Analysis, and Risk-Based Preventive Controls for Food for Animals; Supply-Chain Programs and Onsite Audits; Announcement of Effective Date",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is announcing the effective date for requirements related to establishing and implementing supply-chain programs, records documenting supply-chain programs, and onsite audits in two final rules, Current Good Manufacturing Practice, Hazard Analysis, and Risk-Based Preventive Controls for Human Food and Current Good Manufacturing Practice, Hazard Analysis, and Risk-Based Preventive Controls for Food for Animals, that appeared in the Federal Register of September 17, 2015.",87 FR 65527, 2022-23534,https://www.federalregister.gov/documents/2022/10/31/2022-23534/current-good-manufacturing-practice-hazard-analysis-and-risk-based-preventive-controls-for-human,https://www.govinfo.gov/content/pkg/FR-2022-10-31/pdf/2022-23534.pdf,10/31/2022
Extension of the Period Before the Food and Drug Administration Intends To Begin Enforcing the Statutory 5 Percent Limit on Out-of-State Distribution of Compounded Human Drug Products,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or the Agency) is extending the period before FDA intends to begin enforcing the statutory 5 percent limit on distribution of compounded human drug products out of the State in which they are compounded in States that have not entered into a standard memorandum of understanding (MOU) with FDA addressing certain distributions of compounded human drug products. FDA is extending the period, which was scheduled to end on October 27, 2022, until the effective date of a final rule regarding certain distributions of compounded human drug products and publication of an updated standard MOU.",87 FR 63947, 2022-22876,https://www.federalregister.gov/documents/2022/10/21/2022-22876/extension-of-the-period-before-the-food-and-drug-administration-intends-to-begin-enforcing-the,https://www.govinfo.gov/content/pkg/FR-2022-10-21/pdf/2022-22876.pdf,10/21/2022
Laboratory Accreditation for Analyses of Foods; Small Entity Compliance Guide; Availability,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, the Agency, or we) is announcing the availability of a guidance for industry entitled ""Laboratory Accreditation for Analyses of Foods: What You Need to Know About the FDA Regulation: Guidance for Industry--Small Entity Compliance Guide."" The small entity compliance guide (SECG) is intended to help small entities comply with the final rule entitled ""Laboratory Accreditation for Analyses of Foods.""",87 FR 63686, 2022-22706,https://www.federalregister.gov/documents/2022/10/20/2022-22706/laboratory-accreditation-for-analyses-of-foods-small-entity-compliance-guide-availability,https://www.govinfo.gov/content/pkg/FR-2022-10-20/pdf/2022-22706.pdf,10/20/2022
Submission of Food and Drug Administration Import Data in the Automated Commercial Environment for Veterinary Devices,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, the Agency, or we), with the Department of the Treasury's concurrence, is amending its regulations to require that certain data elements be submitted for veterinary devices that are being imported or offered for import in the Automated Commercial Environment (ACE) or any other electronic data interchange (EDI) system authorized by U.S. Customs and Border Protection (CBP), in order for CBP to process the filing and to help FDA in determining the admissibility of those veterinary devices. This final rule will make the submission of the general data elements currently required to be submitted in ACE for other FDA-regulated products at the time of entry also required in ACE for veterinary devices being imported or offered for import into the United States. This final rule will increase effective and efficient admissibility review by FDA of those entry lines containing a veterinary device, which will protect public health by allowing the Agency to focus its limited resources on FDA-regulated products that may be associated with a greater public health risk.",87 FR 62977, 2022-22532,https://www.federalregister.gov/documents/2022/10/18/2022-22532/submission-of-food-and-drug-administration-import-data-in-the-automated-commercial-environment-for,https://www.govinfo.gov/content/pkg/FR-2022-10-18/pdf/2022-22532.pdf,10/18/2022
New Animal Drugs; Approval of New Animal Drug Applications; Withdrawal of Approval of New Animal Drug Applications; Change of Sponsor; Change of Sponsor Name and Address,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is amending the animal drug regulations to reflect application-related actions for new animal drug applications (NADAs) and abbreviated new animal drug applications (ANADAs) during January, February, and March 2022. FDA is informing the public of the availability of summaries of the basis of approval and of environmental review documents, where applicable. The animal drug regulations are also being amended to improve the accuracy of the regulations.",87 FR 58957, 2022-20836,https://www.federalregister.gov/documents/2022/09/29/2022-20836/new-animal-drugs-approval-of-new-animal-drug-applications-withdrawal-of-approval-of-new-animal-drug,https://www.govinfo.gov/content/pkg/FR-2022-09-29/pdf/2022-20836.pdf,9/29/2022
Standards for the Electronic Health Record Technology Incentive Program,Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,,87 FR 59027, 2022-21193,https://www.federalregister.gov/documents/2022/09/29/2022-21193/standards-for-the-electronic-health-record-technology-incentive-program,https://www.govinfo.gov/content/pkg/FR-2022-09-29/pdf/2022-21193.pdf,9/29/2022
Listing of Color Additives Exempt From Certification; Calcium Carbonate,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is amending the color additive regulations to provide for the safe use of calcium carbonate in dietary supplement tablets and capsules. We are taking this action in response to a color additive petition (CAP) submitted by Colorcon, Inc. (Colorcon or petitioner).",87 FR 58445, 2022-20819,https://www.federalregister.gov/documents/2022/09/27/2022-20819/listing-of-color-additives-exempt-from-certification-calcium-carbonate,https://www.govinfo.gov/content/pkg/FR-2022-09-27/pdf/2022-20819.pdf,9/27/2022
Medicaid Program; Temporary Increase in Federal Medical Assistance Percentage (FMAP) in Response to the COVID-19 Public Health Emergency (PHE); Reopening of Public Comment Period,Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"On November 6, 2020, CMS published an interim final rule with request for comments (IFR) entitled ""Additional Policy and Regulatory Revisions in Response to the COVID-19 Public Health Emergency."" The IFR set forth certain requirements in CMS regulations that States must follow in order to claim a temporary increase in Federal matching funds for their Medicaid programs under the Families First Coronavirus Response Act (FFCRA). In light of the possibility of changed circumstances since publication of the IFR and other policy considerations, CMS is considering modifying those requirements. CMS is soliciting additional information from the public on any issues that may be pertinent to these potential modifications by reopening the public comment period for an additional 30 days.",87 FR 58456, 2022-20973,https://www.federalregister.gov/documents/2022/09/27/2022-20973/medicaid-program-temporary-increase-in-federal-medical-assistance-percentage-fmap-in-response-to-the,https://www.govinfo.gov/content/pkg/FR-2022-09-27/pdf/2022-20973.pdf,9/27/2022
Defining Small Number of Animals for Minor Use Determination; Periodic Reassessment,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, the Agency, or we) is revising the ""small number of animals"" definition for dogs and cats in our existing regulation for new animal drugs for minor use or minor species. The Minor Use and Minor Species Animal Health Act of 2004 (MUMS Act) provides incentives to encourage animal drug sponsors to develop and seek FDA approval of drugs intended for use in minor animal species or for minor uses in major animal species. Congress provided a statutory definition of ""minor use"" that relies on the phrase ""small number of animals"" to characterize such use. We are revising the definition of ""small number of animals"" based on our most recent reassessment of the small numbers, which we conducted from 2018 to 2019.",87 FR 56583, 2022-19954,https://www.federalregister.gov/documents/2022/09/15/2022-19954/defining-small-number-of-animals-for-minor-use-determination-periodic-reassessment,https://www.govinfo.gov/content/pkg/FR-2022-09-15/pdf/2022-19954.pdf,9/15/2022
Annual Summary Reporting Requirements Under the Right to Try Act,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, the Agency, or we) is issuing a final rule to specify the deadline and content for submission of an annual summary of investigational drugs supplied under the Trickett Wendler, Frank Mongiello, Jordan McLinn, and Matthew Bellina Right to Try Act of 2017 (Right to Try Act) and the uses for which the investigational drugs were supplied. This final rule implements a provision in the Right to Try Act that requires sponsors and manufacturers who provide an ""eligible investigational drug"" under the provisions of the Right to Try Act to submit to FDA an annual summary of such use, and directs FDA to specify by regulation the deadline of submission.",87 FR 56269, 2022-19737,https://www.federalregister.gov/documents/2022/09/14/2022-19737/annual-summary-reporting-requirements-under-the-right-to-try-act,https://www.govinfo.gov/content/pkg/FR-2022-09-14/pdf/2022-19737.pdf,9/14/2022
Public Information,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, Agency, or we) is issuing a final rule amending its public information regulations. The final rule revises the current regulations to incorporate changes made to the Freedom of Information Act (FOIA) by the Openness Promotes Effectiveness in our National Government Act of 2007 (OPEN Government Act) and the FOIA Improvement Act of 2016 (FOIA Improvement Act). Additionally, the final rule updates the current regulations to reflect changes to the organizational structure of FDA, to make the FOIA process easier for the public to navigate, and to make provisions clearer.",87 FR 55907, 2022-19736,https://www.federalregister.gov/documents/2022/09/13/2022-19736/public-information,https://www.govinfo.gov/content/pkg/FR-2022-09-13/pdf/2022-19736.pdf,9/13/2022
Listing of Color Additives; of Color Additives Exempt From Certification; Antarctic Krill Meal; Confirmation of Effective Date,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is confirming the effective date of June 10, 2022, for the final rule that appeared in the Federal Register of May 10, 2022, and that amended the color additive regulations to provide for the safe use of Antarctic krill meal, composed of the ground and dried tissue of Euphausia superba, with or without the lipid fraction, for use in the feed of salmonid fish, to enhance the color of their flesh.",87 FR 54615, 2022-19277,https://www.federalregister.gov/documents/2022/09/07/2022-19277/listing-of-color-additives-of-color-additives-exempt-from-certification-antarctic-krill-meal,https://www.govinfo.gov/content/pkg/FR-2022-09-07/pdf/2022-19277.pdf,9/7/2022
Food Additives Permitted in Feed and Drinking Water of Animals; Fumonisin Esterase,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, we, or the Agency) is amending the regulations for food additives permitted in feed and drinking water of animals to provide for the safe use of fumonisin esterase to degrade fumonisins present in poultry feed. This action is in response to a food additive petition filed by Biomin Holding GmbH.",87 FR 52681, 2022-18539,https://www.federalregister.gov/documents/2022/08/29/2022-18539/food-additives-permitted-in-feed-and-drinking-water-of-animals-fumonisin-esterase,https://www.govinfo.gov/content/pkg/FR-2022-08-29/pdf/2022-18539.pdf,8/29/2022
Radiation Oncology (RO) Model,Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"We are finalizing our proposal to delay the current start date of the RO Model to a date to be determined through future rulemaking, and to modify the definition of the model performance period to provide that the start and end dates of the model performance period for the RO Model will be established in future rulemaking.",87 FR 52698, 2022-18541,https://www.federalregister.gov/documents/2022/08/29/2022-18541/radiation-oncology-ro-model,https://www.govinfo.gov/content/pkg/FR-2022-08-29/pdf/2022-18541.pdf,8/29/2022
Tobacco Products; Required Warnings for Cigarette Packages and Advertisements; Delayed Effective Date,Rule,Health and Human Services Department; Food and Drug Administration,"As required by an order issued by the U.S. District Court for the Eastern District of Texas, this action delays the effective date of the final rule (""Tobacco Products; Required Warnings for Cigarette Packages and Advertisements""), which published on March 18, 2020. The new effective date is October 6, 2023.",87 FR 50765, 2022-17761,https://www.federalregister.gov/documents/2022/08/18/2022-17761/tobacco-products-required-warnings-for-cigarette-packages-and-advertisements-delayed-effective-date,https://www.govinfo.gov/content/pkg/FR-2022-08-18/pdf/2022-17761.pdf,8/18/2022
Regulatory Requirements for Hearing Aid Devices and Personal Sound Amplification Products; Guidance for Industry and Food and Drug Administration Staff; Availability,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or Agency) is announcing the availability of a final guidance entitled ""Regulatory Requirements for Hearing Aid Devices and Personal Sound Amplification Products."" This guidance document is intended to describe hearing aids, personal sound amplification products (PSAPs), their respective intended uses, and the regulatory requirements that apply to these products. The FDA Reauthorization Act of 2017 (FDARA) directed FDA to update and finalize the draft guidance entitled ""Regulatory Requirements for Hearing Aid Devices and Personal Sound Amplification Products,"" issued on November 7, 2013. This final guidance fulfills this FDARA requirement and supersedes ""Guidance for Industry and FDA Staff: Regulatory Requirements for Hearing Aid Devices and Personal Sound Amplification Products,"" dated February 25, 2009.",87 FR 50568, 2022-17231,https://www.federalregister.gov/documents/2022/08/17/2022-17231/regulatory-requirements-for-hearing-aid-devices-and-personal-sound-amplification-products-guidance,https://www.govinfo.gov/content/pkg/FR-2022-08-17/pdf/2022-17231.pdf,8/17/2022
"Medical Devices; Ear, Nose, and Throat Devices; Establishing Over-the-Counter Hearing Aids",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, we, or the Agency) is establishing a regulatory category for over-the-counter (OTC) hearing aids and making related amendments to update the regulatory framework for hearing aids. Specifically, we define OTC hearing aids and establish applicable requirements; amend existing rules for consistency with the new OTC category; repeal the conditions for sale applicable to hearing aids; amend the existing labeling requirements for hearing aids; and update regulations relating to decisions on applications for exemption from Federal preemption that will become obsolete as a result of changes to the hearing aid requirements. In creating a regulatory category for OTC hearing aids and amending existing rules, we intend to provide reasonable assurance of safety and effectiveness for these devices as well as foster access to, and innovation in, hearing aid technology, thereby protecting and promoting the public health.",87 FR 50698, 2022-17230,https://www.federalregister.gov/documents/2022/08/17/2022-17230/medical-devices-ear-nose-and-throat-devices-establishing-over-the-counter-hearing-aids,https://www.govinfo.gov/content/pkg/FR-2022-08-17/pdf/2022-17230.pdf,8/17/2022
"Prevention of Salmonella Enteritidis in Shell Eggs During Production, Storage, and Transportation (Layers With Access to Areas Outside the Poultry House): Questions and Answers Regarding the Final Rule; Guidance for Industry; Availability",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is announcing the availability of a final guidance for industry entitled ""Prevention of Salmonella Enteritidis in Shell Eggs During Production, Storage, and Transportation (Layers with Access to Areas Outside the Poultry House): Questions and Answers Regarding the Final Rule."" The guidance is intended to provide information to egg producers on certain provisions contained in FDA's final rule entitled ""Prevention of Salmonella Enteritidis in Shell Eggs During Production, Storage, and Transportation"" (the egg rule) that reference the ""poultry house."" Specifically, the document provides guidance to shell egg producers whose production systems provide laying hens with access to areas outside of a ""poultry house"" as that term is defined in the egg rule.",87 FR 49521, 2022-17247,https://www.federalregister.gov/documents/2022/08/11/2022-17247/prevention-of-salmonella-enteritidis-in-shell-eggs-during-production-storage-and-transportation,https://www.govinfo.gov/content/pkg/FR-2022-08-11/pdf/2022-17247.pdf,8/11/2022
"Medicare Program; Suspension of Required Prior Authorization for Certain Durable Medical Equipment, Prosthetics, Orthotics, and Supplies (DMEPOS) Items Under Certain Circumstances",Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,This document announces the suspension of prior authorization for specified orthoses items on the Required Prior Authorization List that require prior authorization as a condition of payment under certain circumstances when reported with certain modifiers. Items subject to face-to-face encounter and written order prior to delivery requirements are not impacted by this document.,87 FR 48609, 2022-17187,https://www.federalregister.gov/documents/2022/08/10/2022-17187/medicare-program-suspension-of-required-prior-authorization-for-certain-durable-medical-equipment,https://www.govinfo.gov/content/pkg/FR-2022-08-10/pdf/2022-17187.pdf,8/10/2022
Medicare Program; Alternative Payment Model (APM) Incentive Payment Advisory for Clinicians-Request for Current Billing Information for Qualifying APM Participants,Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,This advisory is to alert certain clinicians who are Qualifying APM participants (QPs) and eligible to receive an Alternative Payment Model (APM) Incentive Payment that CMS does not have the current billing information needed to disburse the payment. This advisory provides information to these clinicians on how to update their billing information to receive this payment.,87 FR 48609, 2022-17186,https://www.federalregister.gov/documents/2022/08/10/2022-17186/medicare-program-alternative-payment-model-apm-incentive-payment-advisory-for-clinicians-request-for,https://www.govinfo.gov/content/pkg/FR-2022-08-10/pdf/2022-17186.pdf,8/10/2022
