title,type,agency_names,abstract,citation,document_number,html_url,pdf_url,publication_date
Skin Protectant Drug Products for Over-the-Counter Human Use; Final Monograph; Technical Amendment,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) published a document in the Federal Register of June 4, 2003 (68 FR 33362), that established a final monograph with conditions under which over-the-counter (OTC) skin protectant drug products are generally recognized as safe and effective and not misbranded as part of FDA's ongoing review of OTC drug products. That final monograph included OTC skin protectant drug products for minor cuts, scrapes, burns, chapped skin and lips, poison ivy, poison oak, poison sumac, and insect bites. That document also amended the regulation that lists nonmonograph active ingredients by adding those OTC skin protectant ingredients that were found to be not generally recognized as safe and effective. However, that document had an incorrect ""approved as of"" date (May 7, 1991, instead of November 10, 1993) in Sec. 310.545(a)(18)(v)(A) and (a)(18)(vi)(A) in part 310 (21 CFR part 310) and incorrectly added paragraphs (a)(18)(ii) through (a)(18)(vi)(A) to Sec. 310.545(d)(1) when those paragraphs should have been included in Sec. 310.545(d)(11). This document corrects those errors.",69 FR 51362, 04-18975,https://www.federalregister.gov/documents/2004/08/19/04-18975/skin-protectant-drug-products-for-over-the-counter-human-use-final-monograph-technical-amendment,https://www.govinfo.gov/content/pkg/FR-2004-08-19/pdf/04-18975.pdf,8/19/2004
Presubmission Conferences,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is issuing this final rule to amend its new animal drug regulations to implement a new provision of the Federal Food, Drug, and Cosmetic Act (the act). Under this new provision of the act, as amended by the Animal Drug Availability Act of 1996 (ADAA), any person intending to file a new animal drug application (NADA) or supplemental NADA or to investigate a new animal drug is entitled to one or more conferences with FDA to reach an agreement establishing a submission or investigational requirement. This final rule describes the procedures for requesting, conducting, and documenting such presubmission conferences.",69 FR 51162, 04-18846,https://www.federalregister.gov/documents/2004/08/18/04-18846/presubmission-conferences,https://www.govinfo.gov/content/pkg/FR-2004-08-18/pdf/04-18846.pdf,8/18/2004
Oral Dosage Form New Animal Drugs; Firocoxib,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a new animal drug application (NADA) filed by Merial Ltd. The NADA provides for veterinary prescription use of firocoxib chewable tablets in dogs for the control of pain and inflammation associated with osteoarthritis.,69 FR 51171, 04-18897,https://www.federalregister.gov/documents/2004/08/18/04-18897/oral-dosage-form-new-animal-drugs-firocoxib,https://www.govinfo.gov/content/pkg/FR-2004-08-18/pdf/04-18897.pdf,8/18/2004
New Animal Drugs for Use in Animal Feeds; Bacitracin Methylene Disalicylate and Chlortetracycline,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of an abbreviated new animal drug application (ANADA) filed by Pennfield Oil Co. The ANADA provides for the use of single-ingredient Type A medicated articles containing bacitracin methylene disalicylate and chlortetracycline to make two-way combination drug Type B and Type C medicated feeds for swine.,69 FR 51172, 04-18845,https://www.federalregister.gov/documents/2004/08/18/04-18845/new-animal-drugs-for-use-in-animal-feeds-bacitracin-methylene-disalicylate-and-chlortetracycline,https://www.govinfo.gov/content/pkg/FR-2004-08-18/pdf/04-18845.pdf,8/18/2004
New Animal Drugs for Use in Animal Feeds; Carbadox and Oxytetracycline,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a new animal drug application (NADA) filed by Phibro Animal Health. The NADA provides for the use of approved, single-ingredient Type A medicated articles containing carbadox and oxytetracycline to formulate two-way combination drug Type C medicated feeds for swine.",69 FR 51173, 04-18844,https://www.federalregister.gov/documents/2004/08/18/04-18844/new-animal-drugs-for-use-in-animal-feeds-carbadox-and-oxytetracycline,https://www.govinfo.gov/content/pkg/FR-2004-08-18/pdf/04-18844.pdf,8/18/2004
New Animal Drugs; Ractopamine,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of two new animal drug applications (NADAs) filed by Elanco Animal Health. One NADA provides for use of ractopamine, melengestrol, and monensin Type A medicated articles to make three-way combination Type C medicated feeds for heifers fed in confinement for slaughter. The other NADA provides for use of ractopamine, melengestrol, monensin, and tylosin Type A medicated articles to make four-way combination Type C medicated feeds for heifers fed in confinement for slaughter.",69 FR 51173, 04-18843,https://www.federalregister.gov/documents/2004/08/18/04-18843/new-animal-drugs-ractopamine,https://www.govinfo.gov/content/pkg/FR-2004-08-18/pdf/04-18843.pdf,8/18/2004
Civil Money Penalties Hearings; Maximum Penalty Amounts and Compliance With the Federal Civil Penalties Inflation Adjustment Act; Correction,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is correcting a final rule that published in the Federal Register of July 20, 2004 (69 FR 43299). The document issued a regulation to adjust for inflation the maximum civil money penalty amounts for various civil money penalty authorities within our jurisdiction. The document published with some errors and this document corrects those errors.",69 FR 49807, 04-18407,https://www.federalregister.gov/documents/2004/08/12/04-18407/civil-money-penalties-hearings-maximum-penalty-amounts-and-compliance-with-the-federal-civil,https://www.govinfo.gov/content/pkg/FR-2004-08-12/pdf/04-18407.pdf,8/12/2004
Oral Dosage Form New Animal Drugs; Ivermectin and Praziquantel Paste,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by Merial Ltd. The supplemental NADA provides revised labeling for ivermectin and praziquantel oral paste used in horses for the treatment and control of various internal parasites.,69 FR 49808, 04-18406,https://www.federalregister.gov/documents/2004/08/12/04-18406/oral-dosage-form-new-animal-drugs-ivermectin-and-praziquantel-paste,https://www.govinfo.gov/content/pkg/FR-2004-08-12/pdf/04-18406.pdf,8/12/2004
Change of Names and Addresses; Technical Amendment,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending its regulations to reflect name and address changes for the Office of Compliance, Center for Drug Evaluation and Research (CDER). This action is editorial in nature and is intended to provide accuracy and clarity to the agency's regulations.",69 FR 48774, 04-18224,https://www.federalregister.gov/documents/2004/08/11/04-18224/change-of-names-and-addresses-technical-amendment,https://www.govinfo.gov/content/pkg/FR-2004-08-11/pdf/04-18224.pdf,8/11/2004
Oral Dosage Form New Animal Drugs; Oxytetracycline Hydrochloride Soluble Powder,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental abbreviated new animal drug application (ANADA) filed by Agri Laboratories, Ltd. The supplemental ANADA provides for a new packet size and strength of oxytetracycline hydrochloride soluble powder used to make medicated drinking water.",69 FR 48776, 04-18361,https://www.federalregister.gov/documents/2004/08/11/04-18361/oral-dosage-form-new-animal-drugs-oxytetracycline-hydrochloride-soluble-powder,https://www.govinfo.gov/content/pkg/FR-2004-08-11/pdf/04-18361.pdf,8/11/2004
Ophthalmic and Topical Dosage Form New Animal Drugs; Doramectin,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by Pfizer, Inc. The supplemental NADA provides for an increased period of protection from reinfection with three species of internal parasites following topical administration of doramectin solution on cattle.",69 FR 48391, 04-18165,https://www.federalregister.gov/documents/2004/08/10/04-18165/ophthalmic-and-topical-dosage-form-new-animal-drugs-doramectin,https://www.govinfo.gov/content/pkg/FR-2004-08-10/pdf/04-18165.pdf,8/10/2004
General and Plastic Surgery Devices; Classification of Silicone Sheeting,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is classifying silicone sheeting intended for use in the management of closed hyperproliferative (hypertrophic and keloid) scars into class I (general controls). As a class I device, the device will be exempt from premarket notification requirements. This action is taken under the Federal Food, Drug, and Cosmetic Act (the act), as amended by the Medical Device Amendments of 1976 (the 1976 amendments), the Safe Medical Devices Act of 1990 (the SMDA), the Food and Drug Administration Modernization Act of 1997 (FDAMA), and the Medical Devices User Fee Modernization Act of 2002 (MDUFMA).",69 FR 48146, 04-18074,https://www.federalregister.gov/documents/2004/08/09/04-18074/general-and-plastic-surgery-devices-classification-of-silicone-sheeting,https://www.govinfo.gov/content/pkg/FR-2004-08-09/pdf/04-18074.pdf,8/9/2004
Guidance for Industry: Questions and Answers Regarding the Interim Final Rule on Registration of Food Facilities (Edition 4); Availability,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is announcing the availability of a revised guidance entitled ""Questions and Answers Regarding the Interim Final Rule on Registration of Food Facilities (Edition 4)."" The guidance responds to various questions raised about section 305 of the Public Health Security and Bioterrorism Preparedness and Response Act of 2002 (the Bioterrorism Act) and the agency's implementing regulation, which require facilities that manufacture/ process, pack, or hold food for consumption in the United States to register with FDA by December 12, 2003.",69 FR 47765, 04-18057,https://www.federalregister.gov/documents/2004/08/06/04-18057/guidance-for-industry-questions-and-answers-regarding-the-interim-final-rule-on-registration-of-food,https://www.govinfo.gov/content/pkg/FR-2004-08-06/pdf/04-18057.pdf,8/6/2004
New Animal Drugs; Change of Sponsor's Address,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect a change of sponsor's address for Hess & Clark, Inc., a wholly-owned company of the Neogen Corp.",69 FR 47360, 04-17893,https://www.federalregister.gov/documents/2004/08/05/04-17893/new-animal-drugs-change-of-sponsors-address,https://www.govinfo.gov/content/pkg/FR-2004-08-05/pdf/04-17893.pdf,8/5/2004
New Animal Drugs; Change of Sponsor,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect a change of sponsor for one new animal drug application (NADA) from Chemdex, Inc., to Sparhawk Laboratories, Inc., and one NADA and two abbreviated new animal drug applications (ANADAs) from Veterinary Laboratories, Inc., to Sparhawk Laboratories, Inc.",69 FR 47361, 04-17878,https://www.federalregister.gov/documents/2004/08/05/04-17878/new-animal-drugs-change-of-sponsor,https://www.govinfo.gov/content/pkg/FR-2004-08-05/pdf/04-17878.pdf,8/5/2004
Implantation or Injectable Dosage Form New Animal Drugs; Ceftiofur,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of two supplemental new animal drug applications (NADAs) filed by Pharmacia & Upjohn Co. The supplemental NADAs provide for establishing a 4-day preslaughter withdrawal period in swine injected with either a solution made from ceftiofur sodium powder or with a ceftiofur hydrochloride suspension.,69 FR 47362, 04-17890,https://www.federalregister.gov/documents/2004/08/05/04-17890/implantation-or-injectable-dosage-form-new-animal-drugs-ceftiofur,https://www.govinfo.gov/content/pkg/FR-2004-08-05/pdf/04-17890.pdf,8/5/2004
Implantation or Injectable Dosage Form New Animal Drugs; Romifidine,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a new animal drug application (NADA) filed by Boehringer Ingelheim Vetmedica, Inc. The NADA provides for the veterinary prescription use of romifidine hydrochloride injectable solution in horses as a sedative and analgesic, and as a preanesthetic agent.",69 FR 47362, 04-17876,https://www.federalregister.gov/documents/2004/08/05/04-17876/implantation-or-injectable-dosage-form-new-animal-drugs-romifidine,https://www.govinfo.gov/content/pkg/FR-2004-08-05/pdf/04-17876.pdf,8/5/2004
Ophthalmic and Topical Dosage Form New Animal Drugs; Gentamicin Sulfate Ophthalmic Ointment,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of an abbreviated new animal drug application (ANADA) filed by Altana Inc. The ANADA provides for veterinary prescription use of gentamicin sulfate ophthalmic ointment on dogs and cats for topical treatment of conjunctivitis caused by susceptible bacteria.,69 FR 47363, 04-17891,https://www.federalregister.gov/documents/2004/08/05/04-17891/ophthalmic-and-topical-dosage-form-new-animal-drugs-gentamicin-sulfate-ophthalmic-ointment,https://www.govinfo.gov/content/pkg/FR-2004-08-05/pdf/04-17891.pdf,8/5/2004
Advisory Committee; Pediatric Advisory Committee; Establishment,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is announcing the establishment of a Pediatric Advisory Committee in the Office of the Commissioner. Elsewhere in this issue of the Federal Register, FDA is publishing a document requesting nominations for the membership on this committee. This document adds the Pediatric Advisory Committee to the agency's list of standing advisory committees in 21 CFR 14.100.",69 FR 46098, 04-17543,https://www.federalregister.gov/documents/2004/08/02/04-17543/advisory-committee-pediatric-advisory-committee-establishment,https://www.govinfo.gov/content/pkg/FR-2004-08-02/pdf/04-17543.pdf,8/2/2004
Listing of Color Additives Subject to Certification; D&C Black No. 2,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the color additive regulations to provide for the safe use of D&C Black No. 2 (a high-purity furnace black, subject to FDA batch certification) as a color additive in the following cosmetics: Eyeliner, brush-on-brow, eye shadow, mascara, lipstick, blushers and rouge, makeup and foundation, and nail enamel. This action is in response to a petition filed by the Cosmetic, Toiletry, and Fragrance Association.",69 FR 44927, 04-17153,https://www.federalregister.gov/documents/2004/07/28/04-17153/listing-of-color-additives-subject-to-certification-dandc-black-no-2,https://www.govinfo.gov/content/pkg/FR-2004-07-28/pdf/04-17153.pdf,7/28/2004
New Animal Drugs; Ceftiofur,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of an new animal drug application (NADA) filed by Pharmacia & Upjohn Co. The NADA provides for veterinary prescription use of ceftiofur crystalline free acid suspension in swine, by intramuscular injection, for the treatment of swine respiratory disease (SRD).",69 FR 43891, 04-16760,https://www.federalregister.gov/documents/2004/07/23/04-16760/new-animal-drugs-ceftiofur,https://www.govinfo.gov/content/pkg/FR-2004-07-23/pdf/04-16760.pdf,7/23/2004
Oral Dosage Form New Animal Drugs; Ivermectin Tablets and Chewables,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of an abbreviated new animal drug application (ANADA) filed by Phoenix Scientific, Inc. The ANADA provides for veterinary prescription use of chewable ivermectin tablets in dogs to prevent canine heartworm disease by eliminating the tissue stage of heartworm larvae (Dirofilaria immitis) for 1 month (30 days) after infection.",69 FR 43735, 04-16627,https://www.federalregister.gov/documents/2004/07/22/04-16627/oral-dosage-form-new-animal-drugs-ivermectin-tablets-and-chewables,https://www.govinfo.gov/content/pkg/FR-2004-07-22/pdf/04-16627.pdf,7/22/2004
Civil Money Penalties Hearings; Maximum Penalty Amounts and Compliance With the Federal Civil Penalties Inflation Adjustment Act,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is issuing a new regulation to adjust for inflation the maximum civil money penalty amounts for the various civil money penalty authorities within our jurisdiction. We are taking this action to comply with the Federal Civil Penalties Inflation Adjustment Act of 1990 (FCPIAA), as amended.",69 FR 43299, 04-16388,https://www.federalregister.gov/documents/2004/07/20/04-16388/civil-money-penalties-hearings-maximum-penalty-amounts-and-compliance-with-the-federal-civil,https://www.govinfo.gov/content/pkg/FR-2004-07-20/pdf/04-16388.pdf,7/20/2004
Use of Materials Derived From Cattle in Human Food and Cosmetics,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is issuing an interim final rule (interim final rule) to prohibit the use of certain cattle material, to address the potential risk of bovine spongiform encephalopathy (BSE), in human food, including dietary supplements, and cosmetics. Prohibited cattle materials include specified risk materials, small intestine of all cattle, material from nonambulatory disabled cattle, material from cattle not inspected and passed for human consumption, and mechanically separated (MS)(Beef). Specified risk materials are the brain, skull, eyes, trigeminal ganglia, spinal cord, vertebral column (excluding the vertebrae of the tail, the transverse processes of the thoracic and lumbar vertebrae, and the wings of the sacrum), and dorsal root ganglia of cattle 30 months and older; and the tonsils and distal ileum of the small intestine of all cattle. Prohibited cattle materials do not include tallow that contains no more than 0.15 percent hexane-insoluble impurities and tallow derivatives. FDA is taking this action in response to the finding of an adult cow, imported from Canada, that tested positive for BSE in the State of Washington. This action is consistent with the recent interim final rule issued by the U.S. Department of Agriculture (USDA) declaring specified risk materials and the carcasses and parts of nonambulatory disabled cattle to be inedible, unfit for human food, and prohibiting their use as human food and requiring that the entire small intestine be removed and disposed of as inedible. This action will minimize human exposure to materials that scientific studies have demonstrated are highly likely to contain the BSE agent in cattle infected with the disease. Scientists believe that the human disease variant Creutzfeldt-Jakob disease (vCJD) is likely caused by the consumption of products contaminated with the agent that causes BSE. Also in this issue of the Federal Register, FDA is proposing to require that manufacturers and processors of human food and cosmetics that are manufactured from, processed with, or otherwise contain material from cattle establish and maintain records sufficient to demonstrate that the food and cosmetics are in compliance with this interim final rule.",69 FR 42256, 04-15881,https://www.federalregister.gov/documents/2004/07/14/04-15881/use-of-materials-derived-from-cattle-in-human-food-and-cosmetics,https://www.govinfo.gov/content/pkg/FR-2004-07-14/pdf/04-15881.pdf,7/14/2004
New Animal Drugs; Change of Sponsor,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect a change of sponsor for four new animal drug applications (NADAs) from PM Resources, Inc., to Virbac AH, Inc.",69 FR 41427, 04-15568,https://www.federalregister.gov/documents/2004/07/09/04-15568/new-animal-drugs-change-of-sponsor,https://www.govinfo.gov/content/pkg/FR-2004-07-09/pdf/04-15568.pdf,7/9/2004
Oral Dosage Form New Animal Drugs; Penicillin G Potassium in Drinking Water,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of an abbreviated new animal drug application (ANADA) filed by G. C. Hanford Manufacturing Co. The ANADA provides for the use of penicillin G potassium in the drinking water of turkeys for the treatment of erysipelas caused by Erysipelothrix rhusiopathiae.,69 FR 41427, 04-15657,https://www.federalregister.gov/documents/2004/07/09/04-15657/oral-dosage-form-new-animal-drugs-penicillin-g-potassium-in-drinking-water,https://www.govinfo.gov/content/pkg/FR-2004-07-09/pdf/04-15657.pdf,7/9/2004
Food Additives Permitted for Direct Addition to Food for Human Consumption; Olestra; Correction,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is correcting a final rule that appeared in the Federal Register of May 24, 2004 (69 FR 29428). The final rule amended the food additive regulations to allow for the safe use of olestra as a replacement for fats and oils in prepackaged, unpopped popcorn kernels that are ready-to-heat. The initial action was in response to a food additive petition (FAP) filed by the Procter and Gamble Co. The final rule published with an inadvertent error. This document corrects that error.",69 FR 40765, 04-15424,https://www.federalregister.gov/documents/2004/07/07/04-15424/food-additives-permitted-for-direct-addition-to-food-for-human-consumption-olestra-correction,https://www.govinfo.gov/content/pkg/FR-2004-07-07/pdf/04-15424.pdf,7/7/2004
Implantation or Injectable Dosage Form New Animal Drugs; Cloprostenol Sodium,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of an abbreviated new animal drug application (ANADA) filed by Parnell Laboratories (Aust) Pty. Ltd. The ANADA provides for the veterinary prescription use of cloprostenol sodium injectable solution in cattle for manipulation of the estrous cycle.,69 FR 40765, 04-15425,https://www.federalregister.gov/documents/2004/07/07/04-15425/implantation-or-injectable-dosage-form-new-animal-drugs-cloprostenol-sodium,https://www.govinfo.gov/content/pkg/FR-2004-07-07/pdf/04-15425.pdf,7/7/2004
Ophthalmic and Topical Dosage Form New Animal Drugs; Diclofenac,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a new animal drug application (NADA) filed by IDEXX Pharmaceuticals, Inc. The NADA provides for topical use of diclofenac cream in horses for the control of pain and inflammation associated with osteoarthritis in tarsal, carpal, metacarpophalangeal, metatarsophalangeal, and proximal interphalangeal (hock, knee, fetlock, and pastern) joints.",69 FR 40766, 04-15426,https://www.federalregister.gov/documents/2004/07/07/04-15426/ophthalmic-and-topical-dosage-form-new-animal-drugs-diclofenac,https://www.govinfo.gov/content/pkg/FR-2004-07-07/pdf/04-15426.pdf,7/7/2004
Food; Current Good Manufacturing Practice Regulations; Public Meetings,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is announcing three public meetings to solicit comments, data, and scientific information about the current state of quality management techniques, quality systems approaches, and voluntary industry standards concerning current good manufacturing practices (CGMPs) and other controls used by food manufacturers and processors to prevent, reduce, control, or eliminate food borne hazards that can occur during food production or processing. The meetings are intended to elicit information about FDA's CGMP in manufacturing, packing, or holding human food regulations. This information will be useful in determining appropriate revisions to these regulations. We ask that those who speak at the meetings or otherwise provide FDA with their comments focus on our questions given in section II of this document about the CGMP regulations and other quality management techniques. There also will be an opportunity to address small business concerns at the meetings. This document reschedules meetings announced in the Federal Register of May 21, 2004 (69 FR 29220).",69 FR 40312, 04-15197,https://www.federalregister.gov/documents/2004/07/02/04-15197/food-current-good-manufacturing-practice-regulations-public-meetings,https://www.govinfo.gov/content/pkg/FR-2004-07-02/pdf/04-15197.pdf,7/2/2004
Implantation or Injectable Dosage Form New Animal Drugs; N-Butylscopolammonium Bromide,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a new animal drug application (NADA) filed by Boehringer Ingelheim Vetmedica, Inc. The NADA provides for the veterinary prescription use of a solution of N- butylscopolammonium bromide by intravenous injection for the control of abdominal pain (colic) associated with spasmodic colic, flatulent colic, and simple impactions in horses.",69 FR 35512, 04-14438,https://www.federalregister.gov/documents/2004/06/25/04-14438/implantation-or-injectable-dosage-form-new-animal-drugs-n-butylscopolammonium-bromide,https://www.govinfo.gov/content/pkg/FR-2004-06-25/pdf/04-14438.pdf,6/25/2004
Medical Devices; Effective Date of Requirement for Premarket Approval for Three Class III Preamendments Devices,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is requiring the filing of a premarket approval application (PMA) or a notice of completion of a product development protocol (PDP) for the following three class III preamendments devices: Indwelling blood oxyhemoglobin concentration analyzer, cardiopulmonary bypass pulsatile flow generator, and the ocular plethysmograph. The agency also is summarizing its proposed findings regarding the degree of risk of illness or injury designed to be eliminated or reduced by requiring the devices to meet the statute's approval requirements and the benefits to the public from the use of the devices. This action implements certain statutory requirements.",69 FR 34917, 04-14126,https://www.federalregister.gov/documents/2004/06/23/04-14126/medical-devices-effective-date-of-requirement-for-premarket-approval-for-three-class-iii,https://www.govinfo.gov/content/pkg/FR-2004-06-23/pdf/04-14126.pdf,6/23/2004
Oral Dosage Form New Animal Drugs; Levamisole Powder for Oral Solution; Correction,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is correcting a document that amended the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) that appeared in the Federal Register of March 2, 2004 (69 FR 9753). FDA is correcting the formatting of a citation of approved conditions of use for levamisole powder for oral solution in cattle. This correction is being made so the regulations accurately cite approved conditions of use of this animal drug product.",69 FR 33839, 04-13603,https://www.federalregister.gov/documents/2004/06/17/04-13603/oral-dosage-form-new-animal-drugs-levamisole-powder-for-oral-solution-correction,https://www.govinfo.gov/content/pkg/FR-2004-06-17/pdf/04-13603.pdf,6/17/2004
Implantation or Injectable Dosage Form New Animal Drugs; Acepromazine Maleate Injection,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of an abbreviated new animal drug application (ANADA) filed by Boehringer Ingelheim Vetmedica, Inc. The ANADA provides for the veterinary prescription use of acepromazine maleate injectable solution in dogs, cats, and horses as a tranquilizer.",69 FR 33839, 04-13602,https://www.federalregister.gov/documents/2004/06/17/04-13602/implantation-or-injectable-dosage-form-new-animal-drugs-acepromazine-maleate-injection,https://www.govinfo.gov/content/pkg/FR-2004-06-17/pdf/04-13602.pdf,6/17/2004
Food; Current Good Manufacturing Practice Regulations; Public Meetings,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) previously announced three public meetings intended to obtain comments about FDA's current good manufacturing practice (CGMP) in manufacturing, packing, or holding human food regulations; these comments will be useful in determining appropriate revisions to these regulations. President Bush subsequently issued an Executive order closing all executive departments of the Federal Government on Friday, June 11, 2004, as a mark of respect for former President Ronald Reagan. Accordingly, FDA is announcing the rescheduling of the public meeting planned for June 11, 2004, in College Park, MD. The College Park meeting will be rescheduled to be held on July 19, 2004. FDA is also announcing the cancellation of the public meeting originally scheduled for July 2, 2004, in Monterey, CA. A new date and location for that meeting will be announced in a subsequent notice. The public meeting scheduled for July 21, 2004, in Chicago, IL, will occur as originally planned.",69 FR 32863, 04-13429,https://www.federalregister.gov/documents/2004/06/14/04-13429/food-current-good-manufacturing-practice-regulations-public-meetings,https://www.govinfo.gov/content/pkg/FR-2004-06-14/pdf/04-13429.pdf,6/14/2004
Oral Dosage Form New Animal Drugs; Clindamycin Capsules and Tablets,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of two supplemental abbreviated new animal drug applications (ANADAs) filed by Phoenix Scientific, Inc. One supplemental ANADA provides for an expanded dose range and revised indications wording for the oral use of clindamycin hydrochloride capsules in dogs for the treatment of certain bacterial diseases. The other supplemental ANADA provides for use of a 300-milligram capsule size.",69 FR 32272, 04-12961,https://www.federalregister.gov/documents/2004/06/09/04-12961/oral-dosage-form-new-animal-drugs-clindamycin-capsules-and-tablets,https://www.govinfo.gov/content/pkg/FR-2004-06-09/pdf/04-12961.pdf,6/9/2004
New Animal Drugs; Change of Sponsor,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect a change of sponsor for two approved new animal drug applications (NADAs) from Zema Corp. to Virbac AH, Inc.",69 FR 31878, 04-12840,https://www.federalregister.gov/documents/2004/06/08/04-12840/new-animal-drugs-change-of-sponsor,https://www.govinfo.gov/content/pkg/FR-2004-06-08/pdf/04-12840.pdf,6/8/2004
Implantation or Injectable Dosage Form New Animal Drugs; Oxytetracycline,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations for oxytetracycline injectable solutions. The regulations for oxytetracycline injectable solutions are also being revised to conform to a current format. These changes are being made to improve the organization and readability of the regulations.,69 FR 31878, 04-12839,https://www.federalregister.gov/documents/2004/06/08/04-12839/implantation-or-injectable-dosage-form-new-animal-drugs-oxytetracycline,https://www.govinfo.gov/content/pkg/FR-2004-06-08/pdf/04-12839.pdf,6/8/2004
New Animal Drugs for Use in Animal Feeds; Tiamulin and Chlortetracycline,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of an abbreviated new animal drug application (ANADA) filed by Pennfield Oil Co. The ANADA provides for the use of single-ingredient Type A medicated articles containing tiamulin hydrogen fumarate and chlortetracycline hydrochloride to make two-way combination drug Type B and Type C medicated feeds for swine.,69 FR 31879, 04-12838,https://www.federalregister.gov/documents/2004/06/08/04-12838/new-animal-drugs-for-use-in-animal-feeds-tiamulin-and-chlortetracycline,https://www.govinfo.gov/content/pkg/FR-2004-06-08/pdf/04-12838.pdf,6/8/2004
Oral Dosage Form New Animal Drugs; Clindamycin Liquid,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental abbreviated new animal drug application (ANADA) filed by Phoenix Scientific, Inc. The supplemental ANADA provides for an expanded dose range and revised indications for the use of clindamycin hydrochloride oral liquid in both dogs and cats for the treatment of certain bacterial diseases.",69 FR 31733, 04-12718,https://www.federalregister.gov/documents/2004/06/07/04-12718/oral-dosage-form-new-animal-drugs-clindamycin-liquid,https://www.govinfo.gov/content/pkg/FR-2004-06-07/pdf/04-12718.pdf,6/7/2004
