title,type,agency_names,abstract,citation,document_number,html_url,pdf_url,publication_date
Oral Dosage Form New Animal Drugs; Clindamycin; Enrofloxacin,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval actions for new animal drug applications (NADAs) and abbreviated new animal drug applications (ANADAs) during April 2013. FDA is also informing the public of the availability of summaries for the basis of approval and of environmental review documents, where applicable.",78 FR 30197, 2013-12134,https://www.federalregister.gov/documents/2013/05/22/2013-12134/oral-dosage-form-new-animal-drugs-clindamycin-enrofloxacin,https://www.govinfo.gov/content/pkg/FR-2013-05-22/pdf/2013-12134.pdf,5/22/2013
Medical Devices; General Hospital and Personal Use Monitoring Devices; Classification of the Ingestible Event Marker,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is classifying the ingestible event marker into class II (special controls). The Agency is classifying the device into class II (special controls) in order to provide a reasonable assurance of safety and effectiveness of the device.,78 FR 28733, 2013-11628,https://www.federalregister.gov/documents/2013/05/16/2013-11628/medical-devices-general-hospital-and-personal-use-monitoring-devices-classification-of-the,https://www.govinfo.gov/content/pkg/FR-2013-05-16/pdf/2013-11628.pdf,5/16/2013
New Animal Drugs; Change of Sponsor's Name and Address; Change of Sponsor,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect a change of sponsor's name and address from Purina Mills, Inc., to Purina Nutrition LLC, and a change of sponsor for a new animal drug application (NADA) from Land O'Lakes Purina Feed LLC to Purina Nutrition LLC. The regulations are also being amended to reflect that Zoetis Inc. is a sponsor of approved NADAs.",78 FR 27859, 2013-11283,https://www.federalregister.gov/documents/2013/05/13/2013-11283/new-animal-drugs-change-of-sponsors-name-and-address-change-of-sponsor,https://www.govinfo.gov/content/pkg/FR-2013-05-13/pdf/2013-11283.pdf,5/13/2013
"Irradiation in the Production, Processing, and Handling of Animal Feed and Pet Food; Electron Beam and X-Ray Sources for Irradiation of Poultry Feed and Poultry Feed Ingredients",Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the regulations for irradiation of animal feed and pet food to provide for the safe use of electron beam and x-ray sources for irradiation of poultry feed and poultry feed ingredients. This action is in response to a food additive petition filed by Sadex Corp.,78 FR 27303, 2013-11147,https://www.federalregister.gov/documents/2013/05/10/2013-11147/irradiation-in-the-production-processing-and-handling-of-animal-feed-and-pet-food-electron-beam-and,https://www.govinfo.gov/content/pkg/FR-2013-05-10/pdf/2013-11147.pdf,5/10/2013
New Animal Drugs; Dexmedetomidine; Lasalocid; Melengestrol; Monensin; and Tylosin,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval actions for new animal drug applications and abbreviated new animal drug applications during March 2013. FDA is also informing the public of the availability of summaries the basis of approval and of environmental review documents, where applicable.",78 FR 25182, 2013-10152,https://www.federalregister.gov/documents/2013/04/30/2013-10152/new-animal-drugs-dexmedetomidine-lasalocid-melengestrol-monensin-and-tylosin,https://www.govinfo.gov/content/pkg/FR-2013-04-30/pdf/2013-10152.pdf,4/30/2013
New Animal Drugs; Change of Sponsor,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect a change of sponsor for 43 approved new animal drug applications (NADAs) and 3 approved abbreviated new animal drug applications (ANADAs) from Boehringer Ingelheim Vetmedica, Inc. to Strategic Veterinary Pharmaceuticals, Inc.",78 FR 21058, 2013-07542,https://www.federalregister.gov/documents/2013/04/09/2013-07542/new-animal-drugs-change-of-sponsor,https://www.govinfo.gov/content/pkg/FR-2013-04-09/pdf/2013-07542.pdf,4/9/2013
New Animal Drugs; Enrofloxacin; Tilmicosin; Tylosin,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval actions for new animal drug applications and abbreviated new animal drug applications during February 2013. FDA is also informing the public of the availability of summaries the basis of approval and of environmental review documents, where applicable.",78 FR 19986, 2013-07571,https://www.federalregister.gov/documents/2013/04/03/2013-07571/new-animal-drugs-enrofloxacin-tilmicosin-tylosin,https://www.govinfo.gov/content/pkg/FR-2013-04-03/pdf/2013-07571.pdf,4/3/2013
Change of Address; Biologics License Applications; Technical Amendment,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending its regulations to update the address for applicants to submit biologics license applications (BLAs) and BLA amendments and supplements regulated by the Center for Drug Evaluation and Research (CDER). This action is being taken to ensure accuracy and clarity in the Agency's regulations.,78 FR 19585, 2013-07578,https://www.federalregister.gov/documents/2013/04/02/2013-07578/change-of-address-biologics-license-applications-technical-amendment,https://www.govinfo.gov/content/pkg/FR-2013-04-02/pdf/2013-07578.pdf,4/2/2013
Listing of Color Additives Exempt From Certification; Reactive Blue 246 and Reactive Blue 247 Copolymers,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is amending the color additive regulations to provide for the safe use of additional copolymers of 1,4-bis[4-(2-methacryloxyethyl)phenylamino]anthraquinone (C.I. Reactive Blue 246) and copolymers of 1,4-bis[(2- hydroxyethyl)amino]-9,10-anthracenedione bis(2-methyl-2-propenoic)ester (C.I. Reactive Blue 247) as color additives in contact lenses. This action is in response to two color additive petitions (CAPs) filed by CooperVision, Inc.",78 FR 19413, 2013-07294,https://www.federalregister.gov/documents/2013/04/01/2013-07294/listing-of-color-additives-exempt-from-certification-reactive-blue-246-and-reactive-blue-247,https://www.govinfo.gov/content/pkg/FR-2013-04-01/pdf/2013-07294.pdf,4/1/2013
Medical Devices; Technical Amendment,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending certain medical device regulations to correct minor errors in the Code of Federal Regulations (CFR). This action is editorial in nature and is intended to provide accuracy and clarity to the Agency's regulations.,78 FR 18233, 2013-06826,https://www.federalregister.gov/documents/2013/03/26/2013-06826/medical-devices-technical-amendment,https://www.govinfo.gov/content/pkg/FR-2013-03-26/pdf/2013-06826.pdf,3/26/2013
Service of Process on Manufacturers; Manufacturers Importing Electronic Products Into the United States; Agent Designation; Change of Address,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending a final rule that appeared in the Federal Register of April 9, 2007 (72 FR 17397 at 17401) to reflect changes to the Center for Devices and Radiological Health's address. This action is editorial in nature and is intended to improve the accuracy of the Agency's regulations.",78 FR 18234, 2013-06864,https://www.federalregister.gov/documents/2013/03/26/2013-06864/service-of-process-on-manufacturers-manufacturers-importing-electronic-products-into-the-united,https://www.govinfo.gov/content/pkg/FR-2013-03-26/pdf/2013-06864.pdf,3/26/2013
New Animal Drug Approvals; Change of Sponsor; Change of Sponsor's Drug Labeler Code; Gonadorelin Acetate; Isoflurane; Praziquantel; Propofol; Sevoflurane; Triamcinolone Acetonide,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval actions for new animal drug applications (NADAs) and abbreviated new animal drug applications (ANADAs) during January 2013. FDA is also informing the public of the availability of summaries the basis of approval and of environmental review documents, where applicable. The animal drug regulations are also being amended to reflect changes of sponsorship for an NADA and ANADA, and a change of a sponsor's drug labeler code.",78 FR 17866, 2013-06748,https://www.federalregister.gov/documents/2013/03/25/2013-06748/new-animal-drug-approvals-change-of-sponsor-change-of-sponsors-drug-labeler-code-gonadorelin-acetate,https://www.govinfo.gov/content/pkg/FR-2013-03-25/pdf/2013-06748.pdf,3/25/2013
New Animal Drugs; Changes of Sponsor,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect a change of sponsor for 21 approved new animal drug applications (NADAs) and 43 approved abbreviated new animal drug applications (ANADAs) from Teva Animal Health, Inc., to Bayer HealthCare LLC.",78 FR 17595, 2013-06126,https://www.federalregister.gov/documents/2013/03/22/2013-06126/new-animal-drugs-changes-of-sponsor,https://www.govinfo.gov/content/pkg/FR-2013-03-22/pdf/2013-06126.pdf,3/22/2013
Public Hearing Before a Public Advisory Committee; Technical Amendments,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending its regulations regarding advisory committees to address minor technical changes and corrections to statutory citations. This action is editorial in nature and is intended to provide accuracy and clarity to the Agency's regulations.,78 FR 17086, 2013-06354,https://www.federalregister.gov/documents/2013/03/20/2013-06354/public-hearing-before-a-public-advisory-committee-technical-amendments,https://www.govinfo.gov/content/pkg/FR-2013-03-20/pdf/2013-06354.pdf,3/20/2013
Institutional Review Boards; Correcting Amendments,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending its regulations regarding institutional review boards to address a minor correction to the regulatory text and to update contact information. This action is editorial in nature and is intended to provide accuracy and clarity to the Agency's regulations.,78 FR 16401, 2013-06030,https://www.federalregister.gov/documents/2013/03/15/2013-06030/institutional-review-boards-correcting-amendments,https://www.govinfo.gov/content/pkg/FR-2013-03-15/pdf/2013-06030.pdf,3/15/2013
Food and Color Additives; Technical Amendments,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending certain regulations regarding food and color additives to correct minor errors (such as misspelled chemical names) and to update office names and addresses. This action is editorial in nature and is intended to improve the accuracy of the Agency's regulations.,78 FR 14664, 2013-04701,https://www.federalregister.gov/documents/2013/03/07/2013-04701/food-and-color-additives-technical-amendments,https://www.govinfo.gov/content/pkg/FR-2013-03-07/pdf/2013-04701.pdf,3/7/2013
New Animal Drug Applications; Alfaprostol; Bicyclohexylammonium Fumagillin; N-Butyl Chloride; Competitive Exclusion Culture; Dichlorophene and Toluene; Flurogestone Acetate; Isoflurane; Pyrantel; Tylosin; Tylosin and Sulfamethazine,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect the withdrawal approval of 19 new animal drug applications (NADAs) and one abbreviated new animal drug application (ANADA). The applications are being withdrawn for lack of compliance with the reporting requirements in an FDA regulation.,78 FR 14667, 2013-04999,https://www.federalregister.gov/documents/2013/03/07/2013-04999/new-animal-drug-applications-alfaprostol-bicyclohexylammonium-fumagillin-n-butyl-chloride,https://www.govinfo.gov/content/pkg/FR-2013-03-07/pdf/2013-04999.pdf,3/7/2013
Use of Materials Derived From Cattle in Human Food and Cosmetics; Reopening of the Comment Period,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or ""we"") is reopening the comment period for the interim final rule entitled ""Use of Materials Derived From Cattle in Human Food and Cosmetics"" that published in the Federal Register of July 14, 2004 (69 FR 42256). The interim final rule prohibited the use of certain cattle material to address the potential risk of bovine spongiform encephalopathy (BSE) in human food, including dietary supplements, and cosmetics. In the Federal Register of September 7, 2005 (70 FR 53063), we amended the interim final rule to make changes, including providing that the small intestine of cattle, formerly prohibited cattle material, could be used in human food and cosmetics if the distal ileum was removed by a specified procedure or one that the establishment could demonstrate is equally effective in ensuring complete removal of the distal ileum. Since 2005, peer-reviewed studies have been published showing the presence of infectivity in the proximal ileum, jejunum, ileocecal junction, and colon of cattle with BSE. Therefore, we are reopening the comment period for the interim final rule to give interested parties an opportunity to comment on the new studies concerning infectivity in parts of the small intestine other than the distal ileum.",78 FR 14012, 2013-04869,https://www.federalregister.gov/documents/2013/03/04/2013-04869/use-of-materials-derived-from-cattle-in-human-food-and-cosmetics-reopening-of-the-comment-period,https://www.govinfo.gov/content/pkg/FR-2013-03-04/pdf/2013-04869.pdf,3/4/2013
Medical Devices; Exemption From Premarket Notification; Class II Devices; Wheelchair Elevator,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is publishing an order granting a petition requesting exemption from premarket notification requirements for wheelchair elevator devices commonly known as inclined platform lifts and vertical platform lifts. These devices are used to provide a means for a person with a mobility impairment caused by injury or other disease to move from one level to another, usually in a wheelchair. This order exempts wheelchair elevators, class II devices, from premarket notification and establishes conditions for exemption for this device that will provide a reasonable assurance of the safety and effectiveness of the device without submission of a premarket notification (510(k)). This exemption from 510(k), subject to these conditions, is immediately in effect for wheelchair elevators. All other devices classified under FDA's wheelchair elevator regulations, including attendant-operated stair climbing devices for wheelchairs and portable platform lifts, continue to require submission of 510(k)s. FDA is publishing this order in accordance with the section of the Food, Drug, and Cosmetic Act (the FD&C Act) permitting the exemption of a device from the requirement to submit a 510(k).",78 FR 14013, 2013-04899,https://www.federalregister.gov/documents/2013/03/04/2013-04899/medical-devices-exemption-from-premarket-notification-class-ii-devices-wheelchair-elevator,https://www.govinfo.gov/content/pkg/FR-2013-03-04/pdf/2013-04899.pdf,3/4/2013
Medical Devices; Exemption From Premarket Notification; Class II Devices; Powered Patient Transport,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is publishing an order granting a petition requesting exemption from premarket notification requirements for powered patient transport devices commonly known as stairway chair lifts. These devices are used to assist in the transfer of a person with a mobility impairment caused by injury or other disease up and down flights of stairs. This order exempts stairway chair lifts, class II devices, from premarket notification and establishes conditions for exemption for this device that will provide a reasonable assurance of the safety and effectiveness of the device without submission of a premarket notification (510(k)). This exemption from 510(k), subject to these conditions, is immediately in effect for stairway chair lifts. All other devices classified under FDA's powered patient transport regulations, including attendant-operated portable stair-climbing chairs (which are different from wheelchairs) continue to require submission of 510(k)s. FDA is publishing this order in accordance with the section of the Food, Drug, and Cosmetic Act (the FD&C Act) permitting the exemption of a device from the requirement to submit a 510(k).",78 FR 14015, 2013-04897,https://www.federalregister.gov/documents/2013/03/04/2013-04897/medical-devices-exemption-from-premarket-notification-class-ii-devices-powered-patient-transport,https://www.govinfo.gov/content/pkg/FR-2013-03-04/pdf/2013-04897.pdf,3/4/2013
Additional Safeguards for Children in Clinical Investigations of Food and Drug Administration-Regulated Products,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending its regulations to provide additional safeguards for children enrolled in clinical investigations of FDA-regulated products. This rule finalizes the interim rule published in 2001 to bring FDA regulations into compliance with provisions of the Children's Health Act of 2000 (the Children's Health Act). The Children's Health Act requires that all research involving children that is conducted, supported, or regulated by the Department of Health and Human Services (HHS) be in compliance with HHS regulations providing additional protections for children involved as subjects in research. FDA is taking this action both to comply with the congressional mandate and because of increases in the enrollment of children in clinical investigations as a result of ongoing pediatric initiatives.",78 FR 12937, 2013-04387,https://www.federalregister.gov/documents/2013/02/26/2013-04387/additional-safeguards-for-children-in-clinical-investigations-of-food-and-drug,https://www.govinfo.gov/content/pkg/FR-2013-02-26/pdf/2013-04387.pdf,2/26/2013
Criteria Used To Order Administrative Detention of Food for Human or Animal Consumption,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is issuing a final regulation that adopts, without change, the interim final rule (IFR) entitled ""Criteria Used to Order Administrative Detention of Food for Human or Animal Consumption"" that published in the Federal Register on May 5, 2011, (the 2011 IFR). This final rule affirms the IFR's change to the criteria for ordering administrative detention of human or animal food as required by the FDA Food Safety Modernization Act (FSMA). Under the new criteria, FDA can order an administrative detention if there is reason to believe that an article of food is adulterated or misbranded. This final rule does not make any changes to the regulatory requirements established by the IFR. The final regulation also responds to comments submitted in response to the request for comments in the IFR.",78 FR 7994, 2013-02497,https://www.federalregister.gov/documents/2013/02/05/2013-02497/criteria-used-to-order-administrative-detention-of-food-for-human-or-animal-consumption,https://www.govinfo.gov/content/pkg/FR-2013-02-05/pdf/2013-02497.pdf,2/5/2013
New Animal Drugs; Cefpodoxime; Meloxicam,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval actions for new animal drug applications (NADAs) and abbreviated new animal drug applications (ANADAs) during December 2012. FDA is also informing the public of the availability of summaries of the basis of approval and of environmental review documents, where applicable.",78 FR 5713, 2013-01647,https://www.federalregister.gov/documents/2013/01/28/2013-01647/new-animal-drugs-cefpodoxime-meloxicam,https://www.govinfo.gov/content/pkg/FR-2013-01-28/pdf/2013-01647.pdf,1/28/2013
Current Good Manufacturing Practice Requirements for Combination Products,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or Agency) is issuing this regulation on the current good manufacturing practice (CGMP) requirements applicable to combination products. This rule is intended to promote the public health by clarifying which CGMP requirements apply when drugs, devices, and biological products are combined to create combination products. In addition, the rule sets forth a transparent and streamlined regulatory framework for firms to use when demonstrating compliance with CGMP requirements for ""single-entity"" and ""co-packaged"" combination products.",78 FR 4307, 2013-01068,https://www.federalregister.gov/documents/2013/01/22/2013-01068/current-good-manufacturing-practice-requirements-for-combination-products,https://www.govinfo.gov/content/pkg/FR-2013-01-22/pdf/2013-01068.pdf,1/22/2013
"Privacy Act, Exempt Record System; Withdrawal",Rule,Health and Human Services Department; Food and Drug Administration; Office of the Secretary,"The Department of Health and Human Services (HHS) and the Food and Drug Administration (FDA) are withdrawing the direct final rule that August 28, 2012. HHS/FDA published the direct final rule to exempt scientific research misconduct proceedings records from certain requirements of the Privacy Act of 1974 in order to protect records compiled in the course of misconduct inquiries and investigations, and to safeguard the identity of confidential sources. The comment period closed on November 13, 2012. HHS/FDA is withdrawing the direct final rule because the Agency received significant adverse comment.",78 FR 2892, 2013-00723,https://www.federalregister.gov/documents/2013/01/15/2013-00723/privacy-act-exempt-record-system-withdrawal,https://www.govinfo.gov/content/pkg/FR-2013-01-15/pdf/2013-00723.pdf,1/15/2013
New Animal Drugs; Meloxicam; Nicarbazin,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval actions for new animal drug applications (NADAs) and abbreviated new animal drug applications (ANADAs) during October 2012. FDA is also informing the public of the availability of summaries of the basis of approval and of environmental review documents, where applicable.",78 FR 22, 2012-31234,https://www.federalregister.gov/documents/2013/01/02/2012-31234/new-animal-drugs-meloxicam-nicarbazin,https://www.govinfo.gov/content/pkg/FR-2013-01-02/pdf/2012-31234.pdf,1/2/2013
New Animal Drugs; Enrofloxacin; Melengestrol; Meloxicam; Pradofloxacin; Tylosin,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval actions for new animal drug applications (NADAs) and abbreviated new animal drug applications (ANADAs) during November 2012. FDA is also informing the public of the availability of summaries the basis of approval and of environmental review documents, where applicable.",77 FR 76862, 2012-31397,https://www.federalregister.gov/documents/2012/12/31/2012-31397/new-animal-drugs-enrofloxacin-melengestrol-meloxicam-pradofloxacin-tylosin,https://www.govinfo.gov/content/pkg/FR-2012-12-31/pdf/2012-31397.pdf,12/31/2012
Small Entity Compliance Guide: What You Need To Know About Registration of Food Facilities; Availability,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is announcing the availability of an updated guidance for industry entitled ""What You Need To Know About Registration of Food Facilities--Small Entity Compliance Guide."" FDA has prepared this guidance to restate the legal requirements pertaining to registration of food facilities in the Federal Food, Drug, and Cosmetic Act (the FD&C Act), as amended by the FDA Food Safety Modernization Act (FSMA). Previously, this guidance restated the legal requirements of FDA's food facility registration regulation. This document also served as FDA's Small Entity Compliance Guide for FDA's food facility registration regulation in accordance with the Small Business Regulatory Enforcement Fairness Act. FDA is revising this document to provide guidance intended to help any entity comply with the requirements pertaining to registration of food facilities in the FD&C Act, including the amendments made by FSMA. This document continues to serve as FDA's Small Entity Compliance Guide for FDA's food facility registration regulation. Further, this guidance is intended to set forth in plain language the requirements for registration of food facilities and help small businesses understand the requirements.",77 FR 74582, 2012-30327,https://www.federalregister.gov/documents/2012/12/17/2012-30327/small-entity-compliance-guide-what-you-need-to-know-about-registration-of-food-facilities,https://www.govinfo.gov/content/pkg/FR-2012-12-17/pdf/2012-30327.pdf,12/17/2012
Secondary Direct Food Additives Permitted in Food for Human Consumption; Sodium Dodecylbenzenesulfonate,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the food additive regulations to provide for the safe use of sodium dodecylbenzenesulfonate (CAS No. 25155-30-0) as an antimicrobial agent for use in wash water for fruits and vegetables without the requirement of a potable water rinse. This action is in response to a petition filed by Ecolab, Inc.",77 FR 71695, 2012-29279,https://www.federalregister.gov/documents/2012/12/04/2012-29279/secondary-direct-food-additives-permitted-in-food-for-human-consumption-sodium,https://www.govinfo.gov/content/pkg/FR-2012-12-04/pdf/2012-29279.pdf,12/4/2012
"Irradiation in the Production, Processing and Handling of Food",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the food additive regulations to provide for the safe use of a 4.5 kilogray (kGy) maximum absorbed dose of ionizing radiation to treat unrefrigerated (as well as refrigerated) uncooked meat, meat byproducts, and certain meat food products to reduce levels of foodborne pathogens and extend shelf life. This action is in response to a petition filed by the U.S. Department of Agriculture, Food Safety and Inspection Service (USDA/FSIS).",77 FR 71312, 2012-28967,https://www.federalregister.gov/documents/2012/11/30/2012-28967/irradiation-in-the-production-processing-and-handling-of-food,https://www.govinfo.gov/content/pkg/FR-2012-11-30/pdf/2012-28967.pdf,11/30/2012
"Irradiation in the Production, Processing and Handling of Food",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the food additive regulations to increase the maximum dose of ionizing radiation permitted in the treatment of poultry products, to include specific language intended to clarify the poultry products covered by the regulations, and to remove the limitation that any packaging used during irradiation of poultry shall not exclude oxygen. This action is in response to a petition filed by the U.S. Department of Agriculture, Food Safety and Inspection Service (USDA/FSIS).",77 FR 71316, 2012-28968,https://www.federalregister.gov/documents/2012/11/30/2012-28968/irradiation-in-the-production-processing-and-handling-of-food,https://www.govinfo.gov/content/pkg/FR-2012-11-30/pdf/2012-28968.pdf,11/30/2012
Uniform Compliance Date for Food Labeling Regulations,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is establishing January 1, 2016, as the uniform compliance date for food labeling regulations that are issued between January 1, 2013, and December 31, 2014. We periodically announce uniform compliance dates for new food labeling requirements to minimize the economic impact of label changes. On December 15, 2010, we established January 1, 2014, as the uniform compliance date for food labeling regulations issued between January 1, 2011, and December 31, 2012.",77 FR 70885, 2012-28817,https://www.federalregister.gov/documents/2012/11/28/2012-28817/uniform-compliance-date-for-food-labeling-regulations,https://www.govinfo.gov/content/pkg/FR-2012-11-28/pdf/2012-28817.pdf,11/28/2012
New Animal Drugs; Approvals; Changes of Sponsor; Change of Sponsor's Name; Change of Sponsor's Address; Alfaxalone; Ivermectin and Clorsulon; Narasin; Triptorelin,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval actions for new animal drug applications (NADAs) and abbreviated new animal drug applications (ANADAs) during September 2012. FDA is also informing the public of the availability of summaries the basis of approval and of environmental review documents, where applicable. The animal drug regulations are also being amended to reflect a change of sponsorship for four ophthalmic ointments, a change of sponsor's name, and a change of sponsor's address.",77 FR 64715, 2012-25989,https://www.federalregister.gov/documents/2012/10/23/2012-25989/new-animal-drugs-approvals-changes-of-sponsor-change-of-sponsors-name-change-of-sponsors-address,https://www.govinfo.gov/content/pkg/FR-2012-10-23/pdf/2012-25989.pdf,10/23/2012
New Animal Drugs; Change of Sponsor's Address; Monensin; Spinosad; Tilmicosin,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval actions for new animal drug applications (NADAs) during August 2012 and to reflect a change of sponsor's address for Baxter Healthcare Corp. FDA is also informing the public of the availability of summaries of the basis of approval and of environmental review documents, where applicable.",77 FR 60622, 2012-24475,https://www.federalregister.gov/documents/2012/10/04/2012-24475/new-animal-drugs-change-of-sponsors-address-monensin-spinosad-tilmicosin,https://www.govinfo.gov/content/pkg/FR-2012-10-04/pdf/2012-24475.pdf,10/4/2012
New Animal Drugs; Butorphanol; Doxapram; Triamcinolone; Tylosin,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect the withdrawal approval of a new animal drug application (NADA) and three abbreviated new animal drug applications (ANADAs) at the sponsors' request because the products are no longer manufactured or marketed.,77 FR 60301, 2012-24331,https://www.federalregister.gov/documents/2012/10/03/2012-24331/new-animal-drugs-butorphanol-doxapram-triamcinolone-tylosin,https://www.govinfo.gov/content/pkg/FR-2012-10-03/pdf/2012-24331.pdf,10/3/2012
New Animal Drugs for Use in Animal Feeds; Monensin,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to remove a warning for growing cattle on pasture or in dry lot and to codify all monensin free-choice Type C medicated feeds in 21 CFR part 558. This action is being taken to improve the accuracy of the regulations.,77 FR 58021, 2012-23065,https://www.federalregister.gov/documents/2012/09/19/2012-23065/new-animal-drugs-for-use-in-animal-feeds-monensin,https://www.govinfo.gov/content/pkg/FR-2012-09-19/pdf/2012-23065.pdf,9/19/2012
New Animal Drugs; Change of Sponsor; Change of Sponsor Address; Lincomycin and Spectinomycin Soluble Powder; Sulfadimethoxine Oral Solution and Soluble Powder; Tiamulin,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect a change of sponsor for three abbreviated new animal drug applications (ANADAs) from Teva Animal Health, Inc., to Phibro Animal Health Corp. FDA is also amending the regulations to reflect a change of sponsor's address for Phibro Animal Health Corp. and for Eka Chemicals, Inc.",77 FR 56769, 2012-22646,https://www.federalregister.gov/documents/2012/09/14/2012-22646/new-animal-drugs-change-of-sponsor-change-of-sponsor-address-lincomycin-and-spectinomycin-soluble,https://www.govinfo.gov/content/pkg/FR-2012-09-14/pdf/2012-22646.pdf,9/14/2012
D&C Red No. 6 and D&C Red No. 7; Change in Specification; Confirmation of Effective Date,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is confirming the effective date of August 7, 2012, for the final rule that published in the Federal Register of July 6, 2012 (77 FR 39921) and that revised the requirements for D&C Red No. 6 and D&C Red No. 7 by replacing the current specification for ""Ether-soluble matter"" with a maximum limit of 0.015 percent for the recently identified impurity 1-[(4- methylphenyl)azo]-2-naphthalenol.",77 FR 55693, 2012-22296,https://www.federalregister.gov/documents/2012/09/11/2012-22296/dandc-red-no-6-and-dandc-red-no-7-change-in-specification-confirmation-of-effective-date,https://www.govinfo.gov/content/pkg/FR-2012-09-11/pdf/2012-22296.pdf,9/11/2012
New Animal Drugs; Chorionic Gonadotropin; Naloxone; Oxymorphone; Oxytocin,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect the withdrawal of approval of four new animal drug applications (NADAs) at the sponsor's request because the products are no longer manufactured or marketed.,77 FR 55413, 2012-22196,https://www.federalregister.gov/documents/2012/09/10/2012-22196/new-animal-drugs-chorionic-gonadotropin-naloxone-oxymorphone-oxytocin,https://www.govinfo.gov/content/pkg/FR-2012-09-10/pdf/2012-22196.pdf,9/10/2012
New Animal Drugs; Enrofloxacin; Tylvalosin,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval actions for new animal drug applications (NADAs) and abbreviated new animal drug applications (ANADAs) during July 2012. FDA is also informing the public of the availability of summaries of the basis of approval and of environmental review documents, where applicable.",77 FR 55414, 2012-22194,https://www.federalregister.gov/documents/2012/09/10/2012-22194/new-animal-drugs-enrofloxacin-tylvalosin,https://www.govinfo.gov/content/pkg/FR-2012-09-10/pdf/2012-22194.pdf,9/10/2012
